event_id,latitude,longitude,premise_type,hood_id,occurrence_time_id,reported_time_id,crime_id
200139,43.7673683,-79.4041977,,51,16544,,,
200140,43.7673683,-79.4041977,,51,16544,,,
200141,43.7042198,-79.4263458,,102,27727,,,
200142,43.7926941,-79.4369659,,36,31944,,,
200143,43.7322578,-79.4124222,,105,26000,,,
200144,43.7900009,-79.4235535,,36,20099,,,
200145,43.6428566,-79.3816757,,77,31548,,,
200146,43.6406288,-79.3820038,,77,25977,,,
200147,43.7251701,-79.4398041,,32,20012,,,
200148,43.6459312,-79.3793335,,76,20012,,,
200149,43.652916,-79.382843,,76,20012,,,
200150,43.6643486,-79.3818359,,75,19441,,,
200151,43.6512222,-79.3684616,,73,19441,,,
200152,43.649559,-79.3823318,,76,26049,,,
200153,43.6803665,-79.3375168,,66,29277,,,
200154,43.6502266,-79.3792725,,76,29277,,,
200155,43.7308769,-79.4657059,,26,21315,,,
200156,43.7308769,-79.4657059,,26,21315,,,
200157,43.6485939,-79.3804779,,76,50916,,,
200158,43.656208,-79.3785172,,75,24861,,,
200159,43.6679611,-79.2971878,,63,24861,,,
200160,43.6745644,-79.437149,,92,29275,,,
200161,43.6912498,-79.3839188,,98,24879,,,
200162,43.6690025,-79.4463272,,93,21832,,,
200163,43.7993088,-79.3140182,,117,23460,,,
200164,43.6638336,-79.4068527,,79,29228,,,
200165,43.6653595,-79.4634628,,90,29228,,,
200166,43.655159,-79.437233,,83,24856,,,
200167,43.6721191,-79.2850418,,63,29229,,,
200168,43.660614,-79.3790741,,75,19820,,,
200169,43.6562309,-79.4019623,,78,25975,,,
200170,43.7683144,-79.4973526,,27,31586,,,
200171,43.6484337,-79.3907318,,77,19765,,,
200172,43.6591568,-79.4388657,,93,19322,,,
200173,43.7942772,-79.3261719,,117,29184,,,
200174,43.7942772,-79.3261719,,117,29184,,,
200175,43.6862907,-79.2940445,,62,31656,,,
200176,43.6538429,-79.4639053,,88,31656,,,
200177,43.6457062,-79.393837,,77,19616,,,
200178,43.6598282,-79.4355621,,93,17614,,,
200179,43.6562347,-79.379776,,75,24442,,,
200180,43.6535454,-79.4266052,,81,24833,,,
200181,43.6431274,-79.3997498,,77,30844,,,
200182,43.6431274,-79.3997498,,77,30844,,,
200183,43.6619606,-79.4074173,,79,29113,,,
200184,43.6528702,-79.3570175,,77,27843,,,
200185,43.769001,-79.3887787,,51,27843,,,
200186,43.6736565,-79.3546829,,68,17189,,,
200187,43.6526756,-79.3634491,,73,17189,,,
200188,43.656765,-79.3758621,,75,32677,,,
200189,43.6428757,-79.4275131,,84,16586,,,
200190,43.669178,-79.3981171,,95,29965,,,
200191,43.6448975,-79.3978424,,77,29965,,,
200192,43.6582909,-79.4349747,,83,21809,,,
200193,43.6679764,-79.397583,,95,21999,,,
200194,43.6680641,-79.4204025,,95,16920,,,
200195,43.7654114,-79.4411316,,35,18938,,,
200196,43.6394501,-79.3829269,,77,23527,,,
200197,43.6394501,-79.3829269,,77,23527,,,
200198,43.6425972,-79.4023972,,77,30916,,,
200199,43.6648827,-79.3847961,,76,18939,,,
200200,43.7614479,-79.4070206,,51,27011,,,
200201,43.6784554,-79.3001175,,63,19918,,,
200202,43.6830597,-79.3249664,,66,30062,,,
200203,43.6389656,-79.4161148,,82,21532,,,
200204,43.6465454,-79.3899689,,77,21686,,,
200205,43.6694031,-79.4026184,,95,18937,,,
200206,43.6565933,-79.3767624,,75,50440,,,
200207,43.7776108,-79.4180679,,37,17216,,,
200208,43.7776108,-79.4180679,,37,17216,,,
200209,43.6580353,-79.3535461,,70,28693,,,
200210,43.650032,-79.4385147,,84,16994,,,
200211,43.6562347,-79.379776,,75,16994,,,
200212,43.6627693,-79.3799515,,75,25771,,,
200213,43.6707497,-79.384407,,75,25771,,,
200214,43.6517067,-79.3826218,,76,25771,,,
200215,43.6581192,-79.3866119,,76,27313,,,
200216,43.6715012,-79.4485016,,93,22206,,,
200217,43.652916,-79.382843,,76,20771,,,
200218,43.6609955,-79.3652115,,72,20771,,,
200219,43.6399078,-79.3804016,,77,20771,,,
200220,43.6478691,-79.3837814,,76,29958,,,
200221,43.7224274,-79.410408,,103,16575,,,
200222,43.7142563,-79.3705597,,56,16995,,,
200223,43.6667557,-79.388443,,76,25705,,,
200224,43.6424255,-79.3732681,,77,17253,,,
200225,43.7265892,-79.3277664,,42,30151,,,
200226,43.6651764,-79.3897018,,76,27637,,,
200227,43.6491318,-79.3843079,,76,24603,,,
200228,43.6478004,-79.3904953,,77,28683,,,
200229,43.7232857,-79.5920792,,1,18944,,,
200230,43.6532898,-79.4017639,,78,27341,,,
200231,43.6487083,-79.3965836,,78,21770,,,
200232,43.7994347,-79.3202972,,117,32503,,,
200233,43.7994347,-79.3202972,,117,32503,,,
200234,43.6551895,-79.4181061,,80,28700,,,
200235,43.7308197,-79.4193115,,39,18969,,,
200236,43.6981201,-79.3866806,,104,28471,,,
200237,43.6411819,-79.4230499,,84,24454,,,
200238,43.7405739,-79.418396,,39,50884,,,
200239,43.6656685,-79.3811569,,75,20023,,,
200240,43.6391182,-79.4116211,,82,28958,,,
200241,43.6528893,-79.3982468,,78,21570,,,
200242,43.6906242,-79.2723465,,122,21570,,,
200243,43.6906242,-79.2723465,,122,21570,,,
200244,43.6394501,-79.3829269,,77,25794,,,
200245,43.6583328,-79.3916016,,78,31750,,,
200246,43.6613159,-79.3833084,,76,27019,,,
200247,43.6466255,-79.4067764,,81,28460,,,
200248,43.6693039,-79.3912277,,76,16627,,,
200249,43.671154,-79.2946701,,63,16627,,,
200250,43.6361122,-79.4056091,,82,22738,,,
200251,43.6675797,-79.372406,,74,19285,,,
200252,43.7150497,-79.5553131,,4,19285,,,
200253,43.6361122,-79.4056091,,82,19285,,,
200254,43.6464577,-79.3941345,,77,24446,,,
200255,43.6590424,-79.3823166,,75,24446,,,
200256,43.6464577,-79.3941345,,77,28264,,,
200257,43.6401482,-79.3946304,,77,50590,,,
200258,43.6548996,-79.3760757,,75,19945,,,
200259,43.6416245,-79.4139938,,82,21882,,,
200260,43.6438828,-79.3692017,,77,21882,,,
200261,43.7192535,-79.5162125,,26,21882,,,
200262,43.6527939,-79.431282,,83,17298,,,
200263,43.6459274,-79.3829269,,76,17726,,,
200264,43.6433449,-79.4054871,,82,17727,,,
200265,43.7918205,-79.2362595,,132,16844,,,
200266,43.7349052,-79.298912,,119,16844,,,
200267,43.7349052,-79.298912,,119,16844,,,
200268,43.6796112,-79.3195801,,64,16844,,,
200269,43.7285843,-79.3978882,,105,32688,,,
200270,43.7656975,-79.384491,,52,32688,,,
200271,43.7679596,-79.3718338,,52,22139,,,
200272,43.636055,-79.5402832,,14,50582,,,
200273,43.6413994,-79.5354233,,14,50582,,,
200274,43.6721306,-79.4062424,,95,21482,,,
200275,43.7430611,-79.5930634,,2,21482,,,
200276,43.6428757,-79.4275131,,84,21482,,,
200277,43.711113,-79.4074478,,100,21506,,,
200278,43.711113,-79.4074478,,100,21506,,,
200279,43.7000732,-79.3773727,,99,21506,,,
200280,43.7000732,-79.3773727,,99,21506,,,
200281,43.647831,-79.400795,,77,18110,,,
200282,43.6469078,-79.3883514,,77,22298,,,
200283,43.6603889,-79.3971405,,79,50604,,,
200284,43.6402779,-79.438118,,86,50604,,,
200285,43.6461754,-79.3983536,,77,17301,,,
200286,43.6527634,-79.3718033,,73,17300,,,
200287,43.6527634,-79.3718033,,73,17300,,,
200288,43.7441635,-79.4042664,,40,27730,,,
200289,43.6472778,-79.3799286,,76,27730,,,
200290,43.6472778,-79.3799286,,76,17847,,,
200291,43.6934204,-79.443306,,107,17847,,,
200292,43.6687546,-79.4474945,,93,17847,,,
200293,43.6600189,-79.3604355,,72,17509,,,
200294,43.6579475,-79.4191818,,80,21818,,,
200295,43.6338997,-79.5060043,,16,21883,,,
200296,43.6582603,-79.3774567,,75,51216,,,
200297,43.6562729,-79.3811264,,75,19250,,,
200298,43.642601,-79.3761597,,77,26920,,,
200299,43.7393188,-79.4240646,,39,29176,,,
200300,43.6669388,-79.3307495,,70,23068,,,
200301,43.6669388,-79.3307495,,70,23068,,,
200302,43.6560478,-79.3995132,,78,19701,,,
200303,43.7876129,-79.3683624,,52,24435,,,
200304,43.6428528,-79.4079132,,82,31776,,,
200305,43.6622276,-79.3407974,,70,26043,,,
200306,43.6458817,-79.3897018,,77,28690,,,
200307,43.694519,-79.4023895,,97,24655,,,
200308,43.6687622,-79.3667221,,71,24649,,,
200309,43.646328,-79.3843002,,76,24649,,,
200310,43.6588211,-79.3500519,,70,24649,,,
200311,43.6712418,-79.3874207,,98,24876,,,
200312,43.6562729,-79.3811264,,76,24876,,,
200313,43.654007,-79.3801727,,76,24876,,,
200314,43.6309166,-79.4817123,,16,24437,,,
200315,43.665638,-79.3627167,,71,29087,,,
200316,43.665638,-79.3627167,,71,29087,,,
200317,43.6670265,-79.3632889,,71,26240,,,
200318,43.6834793,-79.3059921,,62,31620,,,
200319,43.7174454,-79.4378815,,32,29086,,,
200320,43.6623611,-79.3342743,,70,21617,,,
200321,43.6629715,-79.4211121,,80,19983,,,
200322,43.6494026,-79.3893814,,77,19983,,,
200323,43.6538429,-79.4639053,,88,19983,,,
200324,43.6463051,-79.3754807,,77,51117,,,
200325,43.6556587,-79.3839645,,76,21633,,,
200326,43.6685753,-79.3863144,,75,50695,,,
200327,43.643795,-79.4650116,,87,31558,,,
200328,43.6374168,-79.4054184,,82,26310,,,
200329,43.6581192,-79.3866119,,76,26310,,,
200330,43.7722054,-79.4451675,,35,21183,,,
200331,43.6779556,-79.349823,,67,30429,,,
200332,43.6688118,-79.374649,,74,20966,,,
200333,43.6688118,-79.374649,,74,20966,,,
200334,43.6492767,-79.4209824,,81,30266,,,
200335,43.6448975,-79.3978424,,77,21483,,,
200336,43.7768707,-79.4133911,,51,19258,,,
200337,43.6415405,-79.407547,,82,23565,,,
200338,43.6707497,-79.384407,,75,24672,,,
200339,43.6506767,-79.3708954,,73,22113,,,
200340,43.7656975,-79.384491,,52,50651,,,
200341,43.6459274,-79.3829269,,76,50651,,,
200342,43.6578522,-79.3817825,,76,17271,,,
200343,43.6600189,-79.3604355,,72,17838,,,
200344,43.6409378,-79.4429855,,86,23377,,,
200345,43.6527634,-79.3718033,,73,27032,,,
200346,43.6499176,-79.4451065,,86,23594,,,
200347,43.6879158,-79.3510742,,57,52064,,,
200348,43.6648979,-79.379303,,75,17265,,,
200349,43.7042274,-79.3195572,,54,48634,,,
200350,43.6686859,-79.4005203,,95,20797,,,
200351,43.7174416,-79.449173,,31,30214,,,
200352,43.649765,-79.3705139,,77,22085,,,
200353,43.6717567,-79.3848343,,98,22231,,,
200354,43.6696129,-79.3897095,,76,17349,,,
200355,43.6614571,-79.4099655,,79,17349,,,
200356,43.6401482,-79.3946304,,77,19880,,,
200357,43.6556587,-79.3839645,,76,25985,,,
200358,43.7806931,-79.4465332,,35,30290,,,
200359,43.6584244,-79.4873123,,89,21906,,,
200360,43.6373138,-79.4002304,,82,21906,,,
200361,43.6609955,-79.3652115,,72,22283,,,
200362,43.6609955,-79.3652115,,72,22283,,,
200363,43.6609955,-79.3652115,,72,22283,,,
200364,43.6676521,-79.4295349,,93,22283,,,
200365,43.6551018,-79.4192276,,80,22283,,,
200366,43.7762756,-79.5008392,,27,31742,,,
200367,43.6591721,-79.3853912,,76,22282,,,
200368,43.6742058,-79.4095459,,95,20825,,,
200369,43.668663,-79.3943405,,95,20825,,,
200370,43.6467972,-79.3985977,,77,22456,,,
200371,43.7742958,-79.4999924,,27,22456,,,
200372,43.6418571,-79.402092,,82,30963,,,
200373,43.6418571,-79.402092,,82,30963,,,
200374,43.641098,-79.377037,,77,20907,,,
200375,43.6531525,-79.381485,,76,20907,,,
200376,43.6631088,-79.4406052,,93,29210,,,
200377,43.7674179,-79.4126434,,37,29417,,,
200378,43.6985474,-79.3906708,,104,51244,,,
200379,43.6406631,-79.4361725,,85,19881,,,
200380,43.6459274,-79.3829269,,76,21908,,,
200381,43.6614456,-79.4551849,,88,20045,,,
200382,43.6614456,-79.4551849,,88,20045,,,
200383,43.6614456,-79.4551849,,88,20045,,,
200384,43.6573257,-79.4033966,,78,29222,,,
200385,43.6869774,-79.4324265,,107,29222,,,
200386,43.6594429,-79.4654083,,88,18341,,,
200387,43.7009659,-79.3787842,,99,20330,,,
200388,43.6528702,-79.3570175,,77,20330,,,
200389,43.6677246,-79.4522705,,91,20330,,,
200390,43.6598015,-79.3787384,,75,29237,,,
200391,43.6662292,-79.3785477,,71,20043,,,
200392,43.6694031,-79.4026184,,95,20043,,,
200393,43.6431923,-79.4238129,,84,31668,,,
200394,43.6594086,-79.4560852,,88,31709,,,
200395,43.6681976,-79.3753738,,74,51256,,,
200396,43.648777,-79.4180603,,81,28918,,,
200397,43.6602478,-79.471611,,88,25426,,,
200398,43.6581459,-79.3570938,,72,19879,,,
200399,43.6581459,-79.3570938,,72,19879,,,
200400,43.654007,-79.3801727,,76,17321,,,
200401,43.6454124,-79.3952484,,77,17321,,,
200402,43.7099457,-79.2953339,,120,32601,,,
200403,43.6635818,-79.4429626,,93,31939,,,
200404,43.741951,-79.2023239,,140,30232,,,
200405,43.6553802,-79.406189,,78,22669,,,
200406,43.778347,-79.4174957,,37,52065,,,
200407,43.6465454,-79.3899689,,77,52065,,,
200408,43.6548996,-79.3760757,,75,19699,,,
200409,43.6813431,-79.4312286,,107,22460,,,
200410,43.6813431,-79.4312286,,107,22460,,,
200411,43.7255859,-79.4202957,,39,22460,,,
200412,43.6459312,-79.3793335,,77,20993,,,
200413,43.6726379,-79.3289566,,70,20993,,,
200414,43.6696014,-79.3759918,,74,20719,,,
200415,43.6642303,-79.3681793,,71,29212,,,
200416,43.6526031,-79.3581924,,77,30345,,,
200417,43.6621933,-79.4246292,,80,22452,,,
200418,43.6892509,-79.2969742,,62,19481,,,
200419,43.7508469,-79.598793,,1,19481,,,
200420,43.7954216,-79.4196167,,36,21945,,,
200421,43.7049637,-79.3947906,,104,21945,,,
200422,43.6748276,-79.3888931,,95,50732,,,
200423,43.7656975,-79.384491,,52,31948,,,
200424,43.6661148,-79.3345184,,70,24997,,,
200425,43.709404,-79.4109802,,100,20609,,,
200426,43.6459312,-79.3793335,,76,20609,,,
200427,43.6487579,-79.389122,,77,29157,,,
200428,43.6487579,-79.389122,,77,29157,,,
200429,43.67033,-79.3950195,,95,19493,,,
200430,43.7207642,-79.4226761,,39,22495,,,
200431,43.7207642,-79.4226761,,39,22495,,,
200432,43.6612473,-79.4016113,,79,19724,,,
200433,43.6643486,-79.3818359,,75,28653,,,
200434,43.6665268,-79.4652557,,90,28653,,,
200435,43.6608887,-79.4306183,,83,19646,,,
200436,43.7110748,-79.3914261,,99,28624,,,
200437,43.7110748,-79.3914261,,99,28624,,,
200438,43.7306824,-79.4045715,,105,19436,,,
200439,43.6893539,-79.301178,,62,20334,,,
200440,43.6643486,-79.3818359,,75,20334,,,
200441,43.6643486,-79.3818359,,75,20334,,,
200442,43.6402473,-79.3985748,,77,50618,,,
200443,43.6550827,-79.3991241,,78,25532,,,
200444,43.6563263,-79.3571777,,73,19869,,,
200445,43.6637955,-79.4026108,,79,26018,,,
200446,43.6564713,-79.3560028,,73,31880,,,
200447,43.6523552,-79.3676224,,73,22656,,,
200448,43.6736565,-79.3546829,,68,22384,,,
200449,43.6506157,-79.3877182,,76,22345,,,
200450,43.6564522,-79.3976746,,78,19757,,,
200451,43.6489067,-79.3790207,,76,22515,,,
200452,43.6641655,-79.3261871,,70,52066,,,
200453,43.6500435,-79.3692703,,77,22386,,,
200454,43.6618195,-79.3795776,,75,19992,,,
200455,43.6312065,-79.4757385,,17,27685,,,
200456,43.7702866,-79.5010452,,27,25576,,,
200457,43.7056274,-79.4241867,,102,17773,,,
200458,43.7198868,-79.4268341,,39,28197,,,
200459,43.6333427,-79.3997269,,82,27308,,,
200460,43.6635437,-79.3774109,,71,27190,,,
200461,43.6656685,-79.3811569,,75,26901,,,
200462,43.6642303,-79.3681793,,71,26901,,,
200463,43.6629677,-79.3839874,,76,20982,,,
200464,43.6533165,-79.3550644,,77,20982,,,
200465,43.648777,-79.4180603,,81,25007,,,
200466,43.675106,-79.394043,,95,27811,,,
200467,43.6554718,-79.4749451,,88,27811,,,
200468,43.6439133,-79.388916,,77,31610,,,
200469,43.6413498,-79.4046631,,82,31610,,,
200470,43.7295685,-79.4438858,,32,30956,,,
200471,43.6685905,-79.2959061,,63,18278,,,
200472,43.6671677,-79.366127,,71,19851,,,
200473,43.6501122,-79.4399261,,83,17219,,,
200474,43.6562729,-79.3811264,,76,17219,,,
200475,43.6724281,-79.3851395,,98,20608,,,
200476,43.6446686,-79.4165039,,82,17504,,,
200477,43.6469078,-79.3883514,,77,17504,,,
200478,43.6511154,-79.3815308,,76,19838,,,
200479,43.6707191,-79.4214249,,93,23429,,,
200480,43.6573601,-79.3815689,,75,23213,,,
200481,43.6663857,-79.3410645,,70,17559,,,
200482,43.6663857,-79.3410645,,70,17559,,,
200483,43.6663857,-79.3410645,,70,17559,,,
200484,43.6663857,-79.3410645,,70,17559,,,
200485,43.6651115,-79.3405457,,70,19852,,,
200486,43.79739,-79.2050323,,132,28528,,,
200487,43.79739,-79.2050323,,132,28528,,,
200488,43.6443863,-79.3933411,,77,22493,,,
200489,43.7027855,-79.5167923,,113,22493,,,
200490,43.652256,-79.4062195,,78,23212,,,
200491,43.6459274,-79.3829269,,76,52067,,,
200492,43.6494026,-79.3893814,,77,24752,,,
200493,43.6675034,-79.3680344,,71,23599,,,
200494,43.6466827,-79.3957672,,77,22245,,,
200495,43.6518211,-79.3978424,,78,22245,,,
200496,43.6351204,-79.4015274,,82,22245,,,
200497,43.66605,-79.436882,,93,19607,,,
200498,43.66605,-79.436882,,93,19607,,,
200499,43.6726418,-79.3880081,,95,19131,,,
200500,43.6770592,-79.4094543,,96,25272,,,
200501,43.668663,-79.3943405,,76,24867,,,
200502,43.6724281,-79.3851395,,98,24867,,,
200503,43.672081,-79.3907318,,95,52068,,,
200504,43.672081,-79.3907318,,95,52068,,,
200505,43.7757797,-79.3439255,,53,30341,,,
200506,43.6588211,-79.3500519,,70,29928,,,
200507,43.6565742,-79.4211502,,80,31739,,,
200508,43.6671066,-79.3171158,,64,20297,,,
200509,43.6574402,-79.479187,,89,30012,,,
200510,43.6428566,-79.3816757,,77,29320,,,
200511,43.6642723,-79.3751297,,71,29320,,,
200512,43.6707497,-79.384407,,98,22264,,,
200513,43.6618195,-79.3795776,,75,19748,,,
200514,43.7506065,-79.2436676,,127,19748,,,
200515,43.7506065,-79.2436676,,127,19748,,,
200516,43.6514931,-79.3672485,,73,26415,,,
200517,43.6579475,-79.4590073,,88,32145,,,
200518,43.6660385,-79.364357,,71,19733,,,
200519,43.6591721,-79.3853912,,76,17606,,,
200520,43.6964531,-79.4426498,,107,21423,,,
200521,43.6526489,-79.3730316,,75,16659,,,
200522,43.6526489,-79.3730316,,75,16659,,,
200523,43.7279205,-79.4786987,,26,18277,,,
200524,43.6561737,-79.4091568,,81,31646,,,
200525,43.6415863,-79.3921051,,77,22439,,,
200526,43.67799,-79.3600311,,67,21848,,,
200527,43.6666794,-79.3319244,,70,21848,,,
200528,43.6653595,-79.4634628,,90,19435,,,
200529,43.6446915,-79.3919907,,77,29135,,,
200530,43.6428566,-79.3816757,,77,29135,,,
200531,43.7815819,-79.4161987,,36,29148,,,
200532,43.6684227,-79.3876114,,76,17645,,,
200533,43.7134666,-79.3564224,,55,21037,,,
200534,43.7134666,-79.3564224,,55,21037,,,
200535,43.7134666,-79.3564224,,55,21037,,,
200536,43.6428757,-79.4275131,,84,21829,,,
200537,43.7674179,-79.4126434,,51,21852,,,
200538,43.6458817,-79.3897018,,77,30340,,,
200539,43.6572533,-79.384613,,76,29133,,,
200540,43.6797333,-79.3408127,,66,29133,,,
200541,43.769001,-79.3887787,,52,20610,,,
200542,43.6456909,-79.4114609,,82,32591,,,
200543,43.6952171,-79.470871,,112,30339,,,
200544,43.6561012,-79.3906631,,78,30503,,,
200545,43.647953,-79.3865662,,76,23239,,,
200546,43.6523857,-79.3794556,,76,23239,,,
200547,43.642601,-79.3761597,,77,30253,,,
200548,43.6693039,-79.3912277,,76,50572,,,
200549,43.6473808,-79.4175186,,81,32575,,,
200550,43.6351204,-79.4015274,,82,32575,,,
200551,43.6581154,-79.3656998,,72,20371,,,
200552,43.668293,-79.3822556,,75,26232,,,
200553,43.6633339,-79.3723602,,71,29200,,,
200554,43.666851,-79.4029083,,95,29200,,,
200555,43.7804832,-79.2472305,,137,29200,,,
200556,43.6655884,-79.3879242,,76,30307,,,
200557,43.6464157,-79.4039612,,77,22062,,,
200558,43.6645355,-79.4295349,,93,27572,,,
200559,43.6645355,-79.4295349,,93,27572,,,
200560,43.6490746,-79.3723907,,75,19872,,,
200561,43.6985474,-79.3906708,,104,20751,,,
200562,43.6638908,-79.4187698,,95,22269,,,
200563,43.6638908,-79.4187698,,95,22269,,,
200564,43.66819,-79.3082504,,63,24860,,,
200565,43.66819,-79.3082504,,63,24860,,,
200566,43.7692184,-79.4131012,,37,22453,,,
200567,43.7692184,-79.4131012,,37,22453,,,
200568,43.6733704,-79.3359756,,69,22453,,,
200569,43.6389656,-79.4161148,,82,25692,,,
200570,43.6389656,-79.4161148,,82,25692,,,
200571,43.7606583,-79.4109497,,51,25268,,,
200572,43.6883202,-79.4232788,,106,21717,,,
200573,43.6591721,-79.3853912,,76,27434,,,
200574,43.7742958,-79.4999924,,27,19726,,,
200575,43.7095604,-79.3908539,,99,19726,,,
200576,43.6492004,-79.3870773,,77,31715,,,
200577,43.6713028,-79.4672928,,90,19430,,,
200578,43.6610146,-79.4418488,,93,18224,,,
200579,43.6537704,-79.4583511,,87,31052,,,
200580,43.6537704,-79.4583511,,87,31052,,,
200581,43.6537704,-79.4583511,,87,31052,,,
200582,43.6537704,-79.4583511,,87,31052,,,
200583,43.6533241,-79.3693466,,73,17573,,,
200584,43.7692184,-79.4131012,,37,17372,,,
200585,43.6533203,-79.3866425,,76,17664,,,
200586,43.6647873,-79.3418045,,70,22270,,,
200587,43.6647873,-79.3418045,,70,22270,,,
200588,43.6495705,-79.4311142,,84,21844,,,
200589,43.6578522,-79.3817825,,75,28540,,,
200590,43.6665649,-79.4119873,,95,22183,,,
200591,43.6417923,-79.3813477,,77,27795,,,
200592,43.6556587,-79.3839645,,76,27821,,,
200593,43.7457771,-79.2642899,,127,19425,,,
200594,43.6736565,-79.3546829,,68,19425,,,
200595,43.660614,-79.3790741,,75,27310,,,
200596,43.672081,-79.3907318,,95,17218,,,
200597,43.672081,-79.3907318,,95,17218,,,
200598,43.647583,-79.3717041,,77,17218,,,
200599,43.6428757,-79.4275131,,84,20135,,,
200600,43.6536751,-79.3734512,,73,22026,,,
200601,43.6515503,-79.3712769,,73,22575,,,
200602,43.6669693,-79.3031921,,63,50715,,,
200603,43.6556587,-79.4116058,,81,20964,,,
200604,43.6853447,-79.2936478,,62,19561,,,
200605,43.7417374,-79.2253647,,139,31689,,,
200606,43.6699181,-79.3801041,,75,17175,,,
200607,43.6699181,-79.3801041,,75,17175,,,
200608,43.661705,-79.4087448,,79,51127,,,
200609,43.6271057,-79.5590973,,14,16976,,,
200610,43.6271057,-79.5590973,,14,16976,,,
200611,43.6679344,-79.3093948,,63,20949,,,
200612,43.6533241,-79.3693466,,73,26206,,,
200613,43.6492729,-79.3663101,,77,19840,,,
200614,43.6438828,-79.3692017,,77,29199,,,
200615,43.6573601,-79.3815689,,76,29199,,,
200616,43.6581192,-79.3866119,,76,29199,,,
200617,43.6657867,-79.3851547,,75,25746,,,
200618,43.7120972,-79.389534,,99,19313,,,
200619,43.763237,-79.1790848,,136,22243,,,
200620,43.6457291,-79.3767014,,77,23574,,,
200621,43.6648407,-79.4459381,,93,23574,,,
200622,43.6862335,-79.4667435,,110,27652,,,
200623,43.6862335,-79.4667435,,110,27652,,,
200624,43.6454582,-79.4035645,,82,20598,,,
200625,43.6572533,-79.384613,,76,52069,,,
200626,43.7658424,-79.3951263,,51,29194,,,
200627,43.6661644,-79.3049393,,63,17802,,,
200628,43.6648827,-79.3847961,,75,20017,,,
200629,43.6853447,-79.2936478,,62,29109,,,
200630,43.6686897,-79.3755951,,74,30502,,,
200631,43.7025146,-79.3718414,,56,20900,,,
200632,43.6420555,-79.341423,,70,19839,,,
200633,43.6686897,-79.3755951,,74,19261,,,
200634,43.7970009,-79.352066,,48,19261,,,
200635,43.6485939,-79.3804779,,76,31264,,,
200636,43.7815819,-79.4161987,,50,25978,,,
200637,43.6546288,-79.4051819,,78,19001,,,
200638,43.6528702,-79.3570175,,77,32759,,,
200639,43.6573601,-79.3815689,,75,30275,,,
200640,43.7115059,-79.4055786,,100,27697,,,
200641,43.6573257,-79.4033966,,78,23189,,,
200642,43.6229134,-79.4814072,,17,22272,,,
200643,43.682869,-79.3574219,,57,27299,,,
200644,43.744339,-79.2264633,,137,27299,,,
200645,43.6637955,-79.4026108,,79,18990,,,
200646,43.6476517,-79.4016113,,77,51052,,,
200647,43.7535439,-79.1997833,,136,51052,,,
200648,43.6483879,-79.3739853,,77,16771,,,
200649,43.6644096,-79.3682556,,71,17237,,,
200650,43.6417885,-79.4063187,,82,20750,,,
200651,43.6407814,-79.4254837,,85,16772,,,
200652,43.6469154,-79.401329,,77,16951,,,
200653,43.6550941,-79.3751678,,75,30951,,,
200654,43.6559792,-79.3796768,,75,23211,,,
200655,43.6507263,-79.4136963,,81,25506,,,
200656,43.6505089,-79.3812714,,76,17556,,,
200657,43.6645927,-79.380722,,75,21650,,,
200658,43.6663055,-79.316803,,65,27819,,,
200659,43.6614647,-79.3442841,,70,17662,,,
200660,43.650753,-79.5225601,,15,17662,,,
200661,43.6538773,-79.3669357,,73,32597,,,
200662,43.6490746,-79.3909988,,77,19447,,,
200663,43.7663307,-79.28479,,126,27669,,,
200664,43.6537552,-79.4175568,,81,50464,,,
200665,43.6653709,-79.4660873,,90,17644,,,
200666,43.6590691,-79.3675537,,73,25783,,,
200667,43.6590691,-79.3675537,,73,25783,,,
200668,43.7892227,-79.1945572,,135,22648,,,
200669,43.6708679,-79.3282242,,65,29992,,,
200670,43.6387825,-79.4008484,,77,22646,,,
200671,43.6464157,-79.4039612,,77,22646,,,
200672,43.682373,-79.4154205,,96,23067,,,
200673,43.6607361,-79.4043503,,79,31670,,,
200674,43.6533165,-79.3550644,,77,20021,,,
200675,43.663372,-79.360527,,71,19756,,,
200676,43.6867142,-79.4365997,,107,17952,,,
200677,43.7815819,-79.4161987,,36,30309,,,
200678,43.7751007,-79.4145813,,51,30309,,,
200679,43.6643105,-79.3873825,,76,21340,,,
200680,43.6456757,-79.4008331,,77,27359,,,
200681,43.6640549,-79.3986435,,79,29596,,,
200682,43.6459274,-79.3829269,,76,23861,,,
200683,43.6454124,-79.3952484,,77,17543,,,
200684,43.6609535,-79.3951187,,79,17543,,,
200685,43.6664581,-79.3719406,,71,27683,,,
200686,43.6890755,-79.3947678,,97,27335,,,
200687,43.6147881,-79.5033264,,17,25544,,,
200688,43.6369019,-79.4712448,,87,28311,,,
200689,43.6963501,-79.4028854,,97,29411,,,
200690,43.6689644,-79.3367844,,70,29411,,,
200691,43.6385269,-79.4293365,,85,32116,,,
200692,43.6866264,-79.3358765,,59,25931,,,
200693,43.6911774,-79.288559,,61,26210,,,
200694,43.6446686,-79.4165039,,82,17362,,,
200695,43.6466255,-79.4067764,,81,32624,,,
200696,43.6604576,-79.3876266,,76,27772,,,
200697,43.6312675,-79.3575974,,77,18236,,,
200698,43.6367035,-79.4025955,,82,18236,,,
200699,43.6681976,-79.3753738,,74,50885,,,
200700,43.6351204,-79.4015274,,82,17999,,,
200701,43.6468277,-79.3771744,,76,26848,,,
