timeID,hour,day,month,year,dayOfWeek
742974,17,28,August,2019,Wednesday 
755827,18,28,August,2019,Wednesday 
747185,19,28,August,2019,Wednesday 
747039,21,28,August,2019,Wednesday 
768203,22,28,August,2019,Wednesday 
755871,23,28,August,2019,Wednesday 
732242,0,29,August,2019,Thursday  
740634,1,29,August,2019,Thursday  
741760,2,29,August,2019,Thursday  
731494,3,29,August,2019,Thursday  
803015,4,29,August,2019,Thursday  
754637,5,29,August,2019,Thursday  
740115,6,29,August,2019,Thursday  
731501,7,29,August,2019,Thursday  
753603,8,29,August,2019,Thursday  
753608,9,29,August,2019,Thursday  
753453,10,29,August,2019,Thursday  
754638,11,29,August,2019,Thursday  
754227,12,29,August,2019,Thursday  
753787,13,29,August,2019,Thursday  
753738,14,29,August,2019,Thursday  
731200,15,29,August,2019,Thursday  
731507,16,29,August,2019,Thursday  
753719,17,29,August,2019,Thursday  
741077,18,29,August,2019,Thursday  
780034,19,29,August,2019,Thursday  
733500,20,29,August,2019,Thursday  
740120,21,29,August,2019,Thursday  
740614,22,29,August,2019,Thursday  
753790,23,29,August,2019,Thursday  
740146,0,30,August,2019,Friday    
753793,1,30,August,2019,Friday    
740121,2,30,August,2019,Friday    
753865,3,30,August,2019,Friday    
740147,4,30,August,2019,Friday    
753721,5,30,August,2019,Friday    
741818,6,30,August,2019,Friday    
776066,7,30,August,2019,Friday    
741534,8,30,August,2019,Friday    
753873,9,30,August,2019,Friday    
741817,10,30,August,2019,Friday    
740122,11,30,August,2019,Friday    
741761,12,30,August,2019,Friday    
741634,13,30,August,2019,Friday    
775973,14,30,August,2019,Friday    
734258,15,30,August,2019,Friday    
740123,16,30,August,2019,Friday    
753695,17,30,August,2019,Friday    
754644,18,30,August,2019,Friday    
776811,19,30,August,2019,Friday    
775979,20,30,August,2019,Friday    
739353,21,30,August,2019,Friday    
753840,22,30,August,2019,Friday    
753841,23,30,August,2019,Friday    
743682,0,31,August,2019,Saturday  
740102,1,31,August,2019,Saturday  
733405,2,31,August,2019,Saturday  
741591,3,31,August,2019,Saturday  
733404,4,31,August,2019,Saturday  
776275,5,31,August,2019,Saturday  
778164,6,31,August,2019,Saturday  
756492,7,31,August,2019,Saturday  
756026,8,31,August,2019,Saturday  
780522,9,31,August,2019,Saturday  
756025,10,31,August,2019,Saturday  
733245,11,31,August,2019,Saturday  
740479,12,31,August,2019,Saturday  
740546,13,31,August,2019,Saturday  
740033,14,31,August,2019,Saturday  
741276,15,31,August,2019,Saturday  
780191,16,31,August,2019,Saturday  
740480,17,31,August,2019,Saturday  
733252,18,31,August,2019,Saturday  
740034,19,31,August,2019,Saturday  
756102,20,31,August,2019,Saturday  
739561,21,31,August,2019,Saturday  
741277,22,31,August,2019,Saturday  
740545,23,31,August,2019,Saturday  
738882,0,1,September,2019,Sunday    
790100,1,1,September,2019,Sunday    
733101,2,1,September,2019,Sunday    
763088,3,1,September,2019,Sunday    
789283,4,1,September,2019,Sunday    
738186,5,1,September,2019,Sunday    
733972,6,1,September,2019,Sunday    
764685,7,1,September,2019,Sunday    
734419,8,1,September,2019,Sunday    
734448,9,1,September,2019,Sunday    
762708,10,1,September,2019,Sunday    
763099,11,1,September,2019,Sunday    
744970,12,1,September,2019,Sunday    
738883,13,1,September,2019,Sunday    
735824,14,1,September,2019,Sunday    
792840,15,1,September,2019,Sunday    
743941,16,1,September,2019,Sunday    
741846,17,1,September,2019,Sunday    
763407,18,1,September,2019,Sunday    
738187,19,1,September,2019,Sunday    
762711,20,1,September,2019,Sunday    
733057,21,1,September,2019,Sunday    
739131,22,1,September,2019,Sunday    
763093,23,1,September,2019,Sunday    
763608,0,2,September,2019,Monday    
790609,1,2,September,2019,Monday    
748839,2,2,September,2019,Monday    
749651,3,2,September,2019,Monday    
791300,4,2,September,2019,Monday    
744432,5,2,September,2019,Monday    
769285,6,2,September,2019,Monday    
744432,7,2,September,2019,Monday    
749653,8,2,September,2019,Monday    
748840,9,2,September,2019,Monday    
749292,10,2,September,2019,Monday    
768136,11,2,September,2019,Monday    
744930,12,2,September,2019,Monday    
768281,13,2,September,2019,Monday    
762754,14,2,September,2019,Monday    
794016,15,2,September,2019,Monday    
789697,16,2,September,2019,Monday    
732626,17,2,September,2019,Monday    
748830,18,2,September,2019,Monday    
749814,19,2,September,2019,Monday    
732424,20,2,September,2019,Monday    
768137,21,2,September,2019,Monday    
770575,22,2,September,2019,Monday    
740819,23,2,September,2019,Monday    
760633,0,3,September,2019,Tuesday   
732748,1,3,September,2019,Tuesday   
760439,2,3,September,2019,Tuesday   
743859,3,3,September,2019,Tuesday   
761831,5,3,September,2019,Tuesday   
733767,6,3,September,2019,Tuesday   
740506,7,3,September,2019,Tuesday   
743684,8,3,September,2019,Tuesday   
760766,9,3,September,2019,Tuesday   
733770,10,3,September,2019,Tuesday   
743688,11,3,September,2019,Tuesday   
733135,12,3,September,2019,Tuesday   
761814,13,3,September,2019,Tuesday   
761594,14,3,September,2019,Tuesday   
749717,15,3,September,2019,Tuesday   
732192,16,3,September,2019,Tuesday   
756855,17,3,September,2019,Tuesday   
756042,18,3,September,2019,Tuesday   
733145,19,3,September,2019,Tuesday   
740727,20,3,September,2019,Tuesday   
739384,21,3,September,2019,Tuesday   
743885,22,3,September,2019,Tuesday   
733853,23,3,September,2019,Tuesday   
740727,0,4,September,2019,Wednesday 
780584,1,4,September,2019,Wednesday 
756967,2,4,September,2019,Wednesday 
740547,3,4,September,2019,Wednesday 
756243,4,4,September,2019,Wednesday 
740548,5,4,September,2019,Wednesday 
740706,6,4,September,2019,Wednesday 
756986,7,4,September,2019,Wednesday 
756245,8,4,September,2019,Wednesday 
732171,9,4,September,2019,Wednesday 
776575,10,4,September,2019,Wednesday 
733565,11,4,September,2019,Wednesday 
756491,12,4,September,2019,Wednesday 
740035,13,4,September,2019,Wednesday 
741599,14,4,September,2019,Wednesday 
733397,15,4,September,2019,Wednesday 
740549,16,4,September,2019,Wednesday 
756246,17,4,September,2019,Wednesday 
756218,18,4,September,2019,Wednesday 
740023,19,4,September,2019,Wednesday 
771338,20,4,September,2019,Wednesday 
756110,21,4,September,2019,Wednesday 
733426,22,4,September,2019,Wednesday 
740551,23,4,September,2019,Wednesday 
740550,0,5,September,2019,Thursday  
756341,1,5,September,2019,Thursday  
776282,2,5,September,2019,Thursday  
780271,3,5,September,2019,Thursday  
740038,4,5,September,2019,Thursday  
735739,5,5,September,2019,Thursday  
756440,6,5,September,2019,Thursday  
756248,7,5,September,2019,Thursday  
740552,8,5,September,2019,Thursday  
780380,9,5,September,2019,Thursday  
733398,10,5,September,2019,Thursday  
741278,11,5,September,2019,Thursday  
735145,12,5,September,2019,Thursday  
756553,13,5,September,2019,Thursday  
756988,14,5,September,2019,Thursday  
733399,15,5,September,2019,Thursday  
740041,16,5,September,2019,Thursday  
740481,17,5,September,2019,Thursday  
770451,18,5,September,2019,Thursday  
740534,19,5,September,2019,Thursday  
749650,20,5,September,2019,Thursday  
756557,21,5,September,2019,Thursday  
735726,22,5,September,2019,Thursday  
732478,23,5,September,2019,Thursday  
770346,0,6,September,2019,Friday    
748918,1,6,September,2019,Friday    
749099,2,6,September,2019,Friday    
763850,3,6,September,2019,Friday    
741453,4,6,September,2019,Friday    
770019,5,6,September,2019,Friday    
770525,6,6,September,2019,Friday    
763919,7,6,September,2019,Friday    
744394,8,6,September,2019,Friday    
764061,9,6,September,2019,Friday    
771362,10,6,September,2019,Friday    
748919,11,6,September,2019,Friday    
763392,12,6,September,2019,Friday    
762233,13,6,September,2019,Friday    
749023,14,6,September,2019,Friday    
764075,15,6,September,2019,Friday    
749765,16,6,September,2019,Friday    
748895,17,6,September,2019,Friday    
744733,18,6,September,2019,Friday    
742965,19,6,September,2019,Friday    
790447,20,6,September,2019,Friday    
748896,21,6,September,2019,Friday    
749437,22,6,September,2019,Friday    
795844,23,6,September,2019,Friday    
740076,0,7,September,2019,Saturday  
732172,1,7,September,2019,Saturday  
776583,2,7,September,2019,Saturday  
743694,3,7,September,2019,Saturday  
733566,4,7,September,2019,Saturday  
740077,5,7,September,2019,Saturday  
740537,6,7,September,2019,Saturday  
740553,7,7,September,2019,Saturday  
740079,8,7,September,2019,Saturday  
777626,9,7,September,2019,Saturday  
740554,10,7,September,2019,Saturday  
802945,11,7,September,2019,Saturday  
740078,12,7,September,2019,Saturday  
733308,13,7,September,2019,Saturday  
733568,14,7,September,2019,Saturday  
740084,15,7,September,2019,Saturday  
756115,16,7,September,2019,Saturday  
740043,17,7,September,2019,Saturday  
756499,18,7,September,2019,Saturday  
740042,19,7,September,2019,Saturday  
740539,20,7,September,2019,Saturday  
740555,21,7,September,2019,Saturday  
740044,22,7,September,2019,Saturday  
733309,23,7,September,2019,Saturday  
790570,0,8,September,2019,Sunday    
733937,1,8,September,2019,Sunday    
743815,2,8,September,2019,Sunday    
743887,3,8,September,2019,Sunday    
733247,4,8,September,2019,Sunday    
760767,5,8,September,2019,Sunday    
790574,6,8,September,2019,Sunday    
760641,7,8,September,2019,Sunday    
733256,8,8,September,2019,Sunday    
789447,9,8,September,2019,Sunday    
761835,10,8,September,2019,Sunday    
744882,11,8,September,2019,Sunday    
803098,12,8,September,2019,Sunday    
749224,13,8,September,2019,Sunday    
743692,14,8,September,2019,Sunday    
761545,15,8,September,2019,Sunday    
760639,16,8,September,2019,Sunday    
743696,17,8,September,2019,Sunday    
743956,18,8,September,2019,Sunday    
734165,19,8,September,2019,Sunday    
743627,20,8,September,2019,Sunday    
734064,21,8,September,2019,Sunday    
743860,22,8,September,2019,Sunday    
760640,23,8,September,2019,Sunday    
734132,0,9,September,2019,Monday    
733873,1,9,September,2019,Monday    
743861,2,9,September,2019,Monday    
743957,3,9,September,2019,Monday    
760769,4,9,September,2019,Monday    
791274,5,9,September,2019,Monday    
760771,6,9,September,2019,Monday    
743864,7,9,September,2019,Monday    
790576,8,9,September,2019,Monday    
734642,9,9,September,2019,Monday    
740601,10,9,September,2019,Monday    
789033,11,9,September,2019,Monday    
749585,12,9,September,2019,Monday    
743864,13,9,September,2019,Monday    
733874,14,9,September,2019,Monday    
734639,15,9,September,2019,Monday    
735852,16,9,September,2019,Monday    
739383,17,9,September,2019,Monday    
743768,18,9,September,2019,Monday    
739436,19,9,September,2019,Monday    
744886,20,9,September,2019,Monday    
744887,21,9,September,2019,Monday    
734156,22,9,September,2019,Monday    
743765,23,9,September,2019,Monday    
738157,0,10,September,2019,Tuesday   
738159,1,10,September,2019,Tuesday   
791542,2,10,September,2019,Tuesday   
761910,3,10,September,2019,Tuesday   
738886,4,10,September,2019,Tuesday   
802301,5,10,September,2019,Tuesday   
802302,6,10,September,2019,Tuesday   
740894,7,10,September,2019,Tuesday   
738158,8,10,September,2019,Tuesday   
763282,9,10,September,2019,Tuesday   
741847,10,10,September,2019,Tuesday   
763412,11,10,September,2019,Tuesday   
738190,12,10,September,2019,Tuesday   
738155,13,10,September,2019,Tuesday   
738156,14,10,September,2019,Tuesday   
763205,15,10,September,2019,Tuesday   
732038,16,10,September,2019,Tuesday   
733584,17,10,September,2019,Tuesday   
744581,18,10,September,2019,Tuesday   
741849,19,10,September,2019,Tuesday   
734421,20,10,September,2019,Tuesday   
763207,21,10,September,2019,Tuesday   
739645,22,10,September,2019,Tuesday   
771215,23,10,September,2019,Tuesday   
732425,0,11,September,2019,Wednesday 
744055,1,11,September,2019,Wednesday 
744931,2,11,September,2019,Wednesday 
768212,3,11,September,2019,Wednesday 
744433,4,11,September,2019,Wednesday 
749657,5,11,September,2019,Wednesday 
790978,6,11,September,2019,Wednesday 
769612,7,11,September,2019,Wednesday 
747041,8,11,September,2019,Wednesday 
744055,9,11,September,2019,Wednesday 
790987,10,11,September,2019,Wednesday 
739494,11,11,September,2019,Wednesday 
789693,12,11,September,2019,Wednesday 
780402,13,11,September,2019,Wednesday 
744103,14,11,September,2019,Wednesday 
734468,15,11,September,2019,Wednesday 
748842,16,11,September,2019,Wednesday 
744796,17,11,September,2019,Wednesday 
732426,18,11,September,2019,Wednesday 
732627,19,11,September,2019,Wednesday 
755786,20,11,September,2019,Wednesday 
790568,21,11,September,2019,Wednesday 
790979,22,11,September,2019,Wednesday 
742984,23,11,September,2019,Wednesday 
743867,0,12,September,2019,Thursday  
743584,1,12,September,2019,Thursday  
743865,2,12,September,2019,Thursday  
743890,3,12,September,2019,Thursday  
743958,4,12,September,2019,Thursday  
771093,5,12,September,2019,Thursday  
761751,6,12,September,2019,Thursday  
747129,7,12,September,2019,Thursday  
739138,8,12,September,2019,Thursday  
780269,9,12,September,2019,Thursday  
780253,10,12,September,2019,Thursday  
743866,11,12,September,2019,Thursday  
743830,12,12,September,2019,Thursday  
743827,13,12,September,2019,Thursday  
803203,14,12,September,2019,Thursday  
743897,15,12,September,2019,Thursday  
756043,16,12,September,2019,Thursday  
740731,17,12,September,2019,Thursday  
761102,18,12,September,2019,Thursday  
735774,19,12,September,2019,Thursday  
761776,20,12,September,2019,Thursday  
760295,21,12,September,2019,Thursday  
749730,22,12,September,2019,Thursday  
743869,23,12,September,2019,Thursday  
740540,0,13,September,2019,Friday    
733428,1,13,September,2019,Friday    
740045,2,13,September,2019,Friday    
733310,3,13,September,2019,Friday    
740437,4,13,September,2019,Friday    
756500,5,13,September,2019,Friday    
740073,6,13,September,2019,Friday    
756996,7,13,September,2019,Friday    
740046,8,13,September,2019,Friday    
740081,9,13,September,2019,Friday    
740072,10,13,September,2019,Friday    
740085,11,13,September,2019,Friday    
732904,12,13,September,2019,Friday    
777479,13,13,September,2019,Friday    
756888,14,13,September,2019,Friday    
740089,15,13,September,2019,Friday    
740074,16,13,September,2019,Friday    
740425,17,13,September,2019,Friday    
733570,18,13,September,2019,Friday    
756892,19,13,September,2019,Friday    
741281,20,13,September,2019,Friday    
733427,21,13,September,2019,Friday    
756573,22,13,September,2019,Friday    
740086,23,13,September,2019,Friday    
740436,0,14,September,2019,Saturday  
749550,1,14,September,2019,Saturday  
756575,2,14,September,2019,Saturday  
740424,3,14,September,2019,Saturday  
756257,4,14,September,2019,Saturday  
756578,5,14,September,2019,Saturday  
741605,6,14,September,2019,Saturday  
732905,7,14,September,2019,Saturday  
804568,8,14,September,2019,Saturday  
780484,9,14,September,2019,Saturday  
764869,10,14,September,2019,Saturday  
770449,11,14,September,2019,Saturday  
740438,12,14,September,2019,Saturday  
756259,13,14,September,2019,Saturday  
756261,14,14,September,2019,Saturday  
776631,15,14,September,2019,Saturday  
735801,16,14,September,2019,Saturday  
740088,17,14,September,2019,Saturday  
756504,18,14,September,2019,Saturday  
741764,19,14,September,2019,Saturday  
756590,20,14,September,2019,Saturday  
740087,21,14,September,2019,Saturday  
756580,22,14,September,2019,Saturday  
741283,23,14,September,2019,Saturday  
749000,0,15,September,2019,Sunday    
770635,1,15,September,2019,Sunday    
749002,2,15,September,2019,Sunday    
734042,3,15,September,2019,Sunday    
795924,4,15,September,2019,Sunday    
790445,5,15,September,2019,Sunday    
743642,6,15,September,2019,Sunday    
735194,8,15,September,2019,Sunday    
795279,9,15,September,2019,Sunday    
749924,10,15,September,2019,Sunday    
744587,11,15,September,2019,Sunday    
734265,12,15,September,2019,Sunday    
735195,13,15,September,2019,Sunday    
763698,14,15,September,2019,Sunday    
795307,15,15,September,2019,Sunday    
748921,16,15,September,2019,Sunday    
744566,17,15,September,2019,Sunday    
749833,18,15,September,2019,Sunday    
734266,19,15,September,2019,Sunday    
734267,20,15,September,2019,Sunday    
749026,21,15,September,2019,Sunday    
770531,22,15,September,2019,Sunday    
749008,23,15,September,2019,Sunday    
764062,0,16,September,2019,Monday    
749009,1,16,September,2019,Monday    
763379,2,16,September,2019,Monday    
795718,4,16,September,2019,Monday    
749923,5,16,September,2019,Monday    
749012,6,16,September,2019,Monday    
770646,7,16,September,2019,Monday    
764034,8,16,September,2019,Monday    
744734,9,16,September,2019,Monday    
749011,10,16,September,2019,Monday    
749767,11,16,September,2019,Monday    
744766,12,16,September,2019,Monday    
744736,13,16,September,2019,Monday    
749039,14,16,September,2019,Monday    
748924,15,16,September,2019,Monday    
748925,16,16,September,2019,Monday    
796076,17,16,September,2019,Monday    
749067,18,16,September,2019,Monday    
763891,19,16,September,2019,Monday    
734041,20,16,September,2019,Monday    
763884,21,16,September,2019,Monday    
734317,22,16,September,2019,Monday    
763280,23,16,September,2019,Monday    
740397,0,17,September,2019,Tuesday   
790866,1,17,September,2019,Tuesday   
741183,2,17,September,2019,Tuesday   
744889,3,17,September,2019,Tuesday   
761104,4,17,September,2019,Tuesday   
743697,5,17,September,2019,Tuesday   
790182,6,17,September,2019,Tuesday   
734041,7,17,September,2019,Tuesday   
771836,8,17,September,2019,Tuesday   
743870,9,17,September,2019,Tuesday   
744736,10,17,September,2019,Tuesday   
744667,11,17,September,2019,Tuesday   
743959,12,17,September,2019,Tuesday   
744668,13,17,September,2019,Tuesday   
733875,14,17,September,2019,Tuesday   
744672,15,17,September,2019,Tuesday   
761282,16,17,September,2019,Tuesday   
761105,17,17,September,2019,Tuesday   
761856,18,17,September,2019,Tuesday   
734643,19,17,September,2019,Tuesday   
743994,20,17,September,2019,Tuesday   
792784,21,17,September,2019,Tuesday   
733876,22,17,September,2019,Tuesday   
744669,23,17,September,2019,Tuesday   
734238,0,18,September,2019,Wednesday 
743995,1,18,September,2019,Wednesday 
734645,2,18,September,2019,Wednesday 
734158,3,18,September,2019,Wednesday 
790407,4,18,September,2019,Wednesday 
791285,5,18,September,2019,Wednesday 
744892,6,18,September,2019,Wednesday 
789046,7,18,September,2019,Wednesday 
743764,8,18,September,2019,Wednesday 
743996,9,18,September,2019,Wednesday 
733878,10,18,September,2019,Wednesday 
777875,11,18,September,2019,Wednesday 
744679,12,18,September,2019,Wednesday 
733877,13,18,September,2019,Wednesday 
734644,14,18,September,2019,Wednesday 
761052,15,18,September,2019,Wednesday 
744893,16,18,September,2019,Wednesday 
734246,17,18,September,2019,Wednesday 
743761,18,18,September,2019,Wednesday 
793431,19,18,September,2019,Wednesday 
743961,20,18,September,2019,Wednesday 
743997,21,18,September,2019,Wednesday 
743960,22,18,September,2019,Wednesday 
761110,23,18,September,2019,Wednesday 
733975,0,19,September,2019,Thursday  
741850,1,19,September,2019,Thursday  
789285,2,19,September,2019,Thursday  
738161,3,19,September,2019,Thursday  
735825,4,19,September,2019,Thursday  
794659,5,19,September,2019,Thursday  
738160,6,19,September,2019,Thursday  
763100,7,19,September,2019,Thursday  
761211,8,19,September,2019,Thursday  
763344,9,19,September,2019,Thursday  
794887,10,19,September,2019,Thursday  
789291,11,19,September,2019,Thursday  
739343,12,19,September,2019,Thursday  
733990,13,19,September,2019,Thursday  
734422,14,19,September,2019,Thursday  
763321,15,19,September,2019,Thursday  
733764,16,19,September,2019,Thursday  
733993,17,19,September,2019,Thursday  
755849,18,19,September,2019,Thursday  
740895,19,19,September,2019,Thursday  
738163,20,19,September,2019,Thursday  
738193,21,19,September,2019,Thursday  
738194,22,19,September,2019,Thursday  
763286,23,19,September,2019,Thursday  
733364,0,20,September,2019,Friday    
743962,1,20,September,2019,Friday    
743838,2,20,September,2019,Friday    
790274,3,20,September,2019,Friday    
790589,4,20,September,2019,Friday    
743963,5,20,September,2019,Friday    
744894,6,20,September,2019,Friday    
744895,7,20,September,2019,Friday    
794157,8,20,September,2019,Friday    
734254,9,20,September,2019,Friday    
733881,10,20,September,2019,Friday    
734159,11,20,September,2019,Friday    
761060,12,20,September,2019,Friday    
733880,13,20,September,2019,Friday    
743840,14,20,September,2019,Friday    
734675,15,20,September,2019,Friday    
743826,16,20,September,2019,Friday    
744222,17,20,September,2019,Friday    
735853,18,20,September,2019,Friday    
731898,19,20,September,2019,Friday    
743839,20,20,September,2019,Friday    
791150,21,20,September,2019,Friday    
741184,22,20,September,2019,Friday    
791151,23,20,September,2019,Friday    
756360,0,21,September,2019,Saturday  
734318,1,21,September,2019,Saturday  
741391,2,21,September,2019,Saturday  
749040,3,21,September,2019,Saturday  
749029,4,21,September,2019,Saturday  
732265,5,21,September,2019,Saturday  
796087,6,21,September,2019,Saturday  
770655,7,21,September,2019,Saturday  
795889,8,21,September,2019,Saturday  
741856,9,21,September,2019,Saturday  
743166,10,21,September,2019,Saturday  
770657,11,21,September,2019,Saturday  
778621,12,21,September,2019,Saturday  
734812,13,21,September,2019,Saturday  
749046,14,21,September,2019,Saturday  
764050,15,21,September,2019,Saturday  
734268,16,21,September,2019,Saturday  
749048,17,21,September,2019,Saturday  
749032,18,21,September,2019,Saturday  
749033,19,21,September,2019,Saturday  
749771,20,21,September,2019,Saturday  
732155,21,21,September,2019,Saturday  
796987,22,21,September,2019,Saturday  
742922,23,21,September,2019,Saturday  
754347,0,22,September,2019,Sunday    
731620,1,22,September,2019,Sunday    
753489,2,22,September,2019,Sunday    
740148,3,22,September,2019,Sunday    
741082,4,22,September,2019,Sunday    
754239,5,22,September,2019,Sunday    
739352,6,22,September,2019,Sunday    
731513,7,22,September,2019,Sunday    
753843,8,22,September,2019,Sunday    
776819,9,22,September,2019,Sunday    
754340,10,22,September,2019,Sunday    
741079,11,22,September,2019,Sunday    
780329,12,22,September,2019,Sunday    
741967,13,22,September,2019,Sunday    
770092,14,22,September,2019,Sunday    
740150,15,22,September,2019,Sunday    
732259,16,22,September,2019,Sunday    
749165,17,22,September,2019,Sunday    
753743,18,22,September,2019,Sunday    
749166,19,22,September,2019,Sunday    
753878,20,22,September,2019,Sunday    
753744,21,22,September,2019,Sunday    
741080,22,22,September,2019,Sunday    
732066,23,22,September,2019,Sunday    
777216,0,23,September,2019,Monday    
780329,1,23,September,2019,Monday    
732825,2,23,September,2019,Monday    
753503,3,23,September,2019,Monday    
753847,4,23,September,2019,Monday    
740151,5,23,September,2019,Monday    
732268,6,23,September,2019,Monday    
753516,7,23,September,2019,Monday    
740153,8,23,September,2019,Monday    
741971,9,23,September,2019,Monday    
780349,10,23,September,2019,Monday    
741537,11,23,September,2019,Monday    
741536,12,23,September,2019,Monday    
741538,13,23,September,2019,Monday    
734879,14,23,September,2019,Monday    
741973,15,23,September,2019,Monday    
734600,16,23,September,2019,Monday    
776072,17,23,September,2019,Monday    
741083,18,23,September,2019,Monday    
734286,19,23,September,2019,Monday    
740154,20,23,September,2019,Monday    
734616,21,23,September,2019,Monday    
734901,22,23,September,2019,Monday    
741540,23,23,September,2019,Monday    
806085,0,24,September,2019,Tuesday   
763902,1,24,September,2019,Tuesday   
734901,2,24,September,2019,Tuesday   
734248,3,24,September,2019,Tuesday   
734269,4,24,September,2019,Tuesday   
770661,5,24,September,2019,Tuesday   
749050,6,24,September,2019,Tuesday   
749034,7,24,September,2019,Tuesday   
735223,8,24,September,2019,Tuesday   
749774,9,24,September,2019,Tuesday   
749049,10,24,September,2019,Tuesday   
749720,11,24,September,2019,Tuesday   
770756,12,24,September,2019,Tuesday   
744590,13,24,September,2019,Tuesday   
733594,14,24,September,2019,Tuesday   
744590,15,24,September,2019,Tuesday   
770669,16,24,September,2019,Tuesday   
735196,17,24,September,2019,Tuesday   
795321,18,24,September,2019,Tuesday   
734319,19,24,September,2019,Tuesday   
734320,20,24,September,2019,Tuesday   
749035,21,24,September,2019,Tuesday   
749051,22,24,September,2019,Tuesday   
741862,23,24,September,2019,Tuesday   
740896,0,25,September,2019,Wednesday 
763313,1,25,September,2019,Wednesday 
738170,2,25,September,2019,Wednesday 
789895,3,25,September,2019,Wednesday 
733670,4,25,September,2019,Wednesday 
738164,5,25,September,2019,Wednesday 
738195,6,25,September,2019,Wednesday 
789896,7,25,September,2019,Wednesday 
738198,8,25,September,2019,Wednesday 
738196,9,25,September,2019,Wednesday 
734651,10,25,September,2019,Wednesday 
733994,11,25,September,2019,Wednesday 
739237,12,25,September,2019,Wednesday 
738165,13,25,September,2019,Wednesday 
738166,14,25,September,2019,Wednesday 
738197,15,25,September,2019,Wednesday 
788883,16,25,September,2019,Wednesday 
791553,17,25,September,2019,Wednesday 
740528,18,25,September,2019,Wednesday 
749783,19,25,September,2019,Wednesday 
789295,20,25,September,2019,Wednesday 
761609,21,25,September,2019,Wednesday 
738167,22,25,September,2019,Wednesday 
741854,23,25,September,2019,Wednesday 
763289,0,26,September,2019,Thursday  
763350,1,26,September,2019,Thursday  
734652,2,26,September,2019,Thursday  
763214,3,26,September,2019,Thursday  
789212,4,26,September,2019,Thursday  
740526,5,26,September,2019,Thursday  
738168,6,26,September,2019,Thursday  
792515,7,26,September,2019,Thursday  
739340,8,26,September,2019,Thursday  
739344,9,26,September,2019,Thursday  
738174,10,26,September,2019,Thursday  
738201,11,26,September,2019,Thursday  
738202,12,26,September,2019,Thursday  
761355,13,26,September,2019,Thursday  
740899,14,26,September,2019,Thursday  
741855,15,26,September,2019,Thursday  
738171,16,26,September,2019,Thursday  
741262,17,26,September,2019,Thursday  
734654,18,26,September,2019,Thursday  
735581,19,26,September,2019,Thursday  
741104,20,26,September,2019,Thursday  
763374,21,26,September,2019,Thursday  
732722,22,26,September,2019,Thursday  
763264,23,26,September,2019,Thursday  
732767,0,27,September,2019,Friday    
768144,1,27,September,2019,Friday    
741876,2,27,September,2019,Friday    
749324,3,27,September,2019,Friday    
748843,4,27,September,2019,Friday    
790722,6,27,September,2019,Friday    
748204,7,27,September,2019,Friday    
778195,8,27,September,2019,Friday    
741875,9,27,September,2019,Friday    
768106,10,27,September,2019,Friday    
769615,11,27,September,2019,Friday    
735207,12,27,September,2019,Friday    
739491,13,27,September,2019,Friday    
732629,14,27,September,2019,Friday    
769514,15,27,September,2019,Friday    
741885,16,27,September,2019,Friday    
732628,17,27,September,2019,Friday    
742652,18,27,September,2019,Friday    
740796,19,27,September,2019,Friday    
769515,20,27,September,2019,Friday    
769617,21,27,September,2019,Friday    
749340,22,27,September,2019,Friday    
749297,23,27,September,2019,Friday    
763291,0,28,September,2019,Saturday  
733995,1,28,September,2019,Saturday  
735590,2,28,September,2019,Saturday  
763364,3,28,September,2019,Saturday  
763325,4,28,September,2019,Saturday  
763292,6,28,September,2019,Saturday  
763352,7,28,September,2019,Saturday  
763366,8,28,September,2019,Saturday  
738175,9,28,September,2019,Saturday  
763365,10,28,September,2019,Saturday  
739534,11,28,September,2019,Saturday  
790281,12,28,September,2019,Saturday  
738176,13,28,September,2019,Saturday  
740530,14,28,September,2019,Saturday  
740900,15,28,September,2019,Saturday  
763395,16,28,September,2019,Saturday  
756044,17,28,September,2019,Saturday  
739345,18,28,September,2019,Saturday  
734655,19,28,September,2019,Saturday  
733996,20,28,September,2019,Saturday  
739347,21,28,September,2019,Saturday  
734656,22,28,September,2019,Saturday  
741203,23,28,September,2019,Saturday  
734612,0,29,September,2019,Sunday    
732735,1,29,September,2019,Sunday    
741977,2,29,September,2019,Sunday    
753854,3,29,September,2019,Sunday    
741976,4,29,September,2019,Sunday    
741643,5,29,September,2019,Sunday    
732827,6,29,September,2019,Sunday    
777128,7,29,September,2019,Sunday    
777355,8,29,September,2019,Sunday    
776105,9,29,September,2019,Sunday    
754190,10,29,September,2019,Sunday    
740128,11,29,September,2019,Sunday    
780350,12,29,September,2019,Sunday    
741084,13,29,September,2019,Sunday    
741543,14,29,September,2019,Sunday    
740470,15,29,September,2019,Sunday    
757396,16,29,September,2019,Sunday    
753525,17,29,September,2019,Sunday    
757277,18,29,September,2019,Sunday    
776167,19,29,September,2019,Sunday    
732067,20,29,September,2019,Sunday    
740156,21,29,September,2019,Sunday    
776827,22,29,September,2019,Sunday    
731201,23,29,September,2019,Sunday    
761345,0,30,September,2019,Monday    
740426,1,30,September,2019,Monday    
756507,2,30,September,2019,Monday    
740090,3,30,September,2019,Monday    
733430,4,30,September,2019,Monday    
777628,5,30,September,2019,Monday    
733312,6,30,September,2019,Monday    
733429,7,30,September,2019,Monday    
756264,8,30,September,2019,Monday    
