time_id,hour,day,month,year,day_of_week
22529,16,6,12,2016,3
22530,11,5,12,2016,2
22531,12,10,6,2017,7
22532,15,15,2,2016,2
22533,11,24,6,2017,7
22534,23,16,3,2017,5
22535,14,24,6,2017,7
22536,12,8,6,2017,5
22537,2,3,12,2016,7
22538,18,16,4,2017,1
22539,5,2,7,2017,1
22540,16,8,6,2017,5
22541,1,21,12,2016,4
22542,8,19,9,2016,2
22543,14,2,7,2017,1
22544,2,2,1,2017,2
22545,16,2,1,2017,2
22546,13,11,1,2017,4
22547,2,13,1,2017,6
22548,9,13,1,2017,6
22549,14,21,1,2017,7
22550,19,21,1,2017,7
22551,16,3,2,2017,6
22552,15,3,2,2017,6
22553,8,29,3,2017,4
22554,6,29,3,2017,4
22555,7,4,3,2017,7
22556,13,24,6,2017,7
22557,18,2,7,2017,1
22558,0,2,7,2017,1
22559,11,10,7,2017,2
22560,20,10,7,2017,2
22561,15,18,7,2017,3
22562,19,18,7,2017,3
22563,19,27,7,2017,5
22564,18,27,7,2017,5
22565,15,27,7,2017,5
22566,12,2,7,2017,1
22567,7,1,8,2017,3
22568,1,1,8,2017,3
22569,11,30,3,2017,5
22570,21,30,3,2017,5
22571,2,19,4,2017,4
22572,12,28,4,2017,6
22573,13,18,10,2016,3
22574,17,5,11,2016,7
22575,16,11,11,2016,6
22576,14,11,11,2016,6
22577,8,13,11,2016,1
22578,16,13,11,2016,1
22579,21,18,11,2016,6
22580,23,20,11,2016,1
22581,21,8,6,2017,5
22582,11,6,2,2017,2
22583,3,27,9,2016,3
22584,21,2,1,2017,2
22585,19,27,9,2016,3
22586,13,28,10,2016,6
22587,11,28,10,2016,6
22588,15,29,10,2016,7
22589,9,18,11,2016,6
22590,8,29,11,2016,3
22591,15,29,11,2016,3
22592,16,2,12,2016,6
22593,0,3,12,2016,7
22594,16,1,12,2016,5
22595,1,24,6,2017,7
22596,3,24,6,2017,7
22597,11,8,6,2017,5
22598,16,24,11,2016,5
22599,20,8,6,2017,5
22600,10,8,6,2017,5
22601,16,30,12,2016,6
22602,8,13,1,2017,6
22603,7,13,1,2017,6
22604,18,13,1,2017,6
22605,9,29,1,2017,1
22606,20,29,1,2017,1
22607,13,29,1,2017,1
22608,5,3,2,2017,6
22609,20,4,2,2017,7
22610,19,4,2,2017,7
22611,14,6,2,2017,2
22612,2,11,1,2017,4
22613,6,30,12,2016,6
22614,21,4,2,2016,5
22615,20,5,1,2016,3
22616,14,29,4,2016,6
22617,20,9,8,2017,4
22618,12,9,8,2017,4
22619,4,27,8,2017,1
22620,5,24,11,2016,5
22621,11,24,11,2016,5
22622,16,26,11,2016,7
22623,4,1,12,2016,5
22624,21,1,12,2016,5
22625,20,14,12,2016,4
22626,3,17,12,2016,7
22627,15,28,2,2017,3
22628,10,27,1,2016,4
22629,14,17,5,2016,3
22630,15,22,12,2016,5
22631,23,20,1,2017,6
22632,22,22,1,2017,1
22633,5,15,1,2016,6
22634,6,22,1,2016,6
22635,15,3,2,2016,4
22636,17,4,2,2016,5
22637,15,4,2,2016,5
22638,4,6,2,2016,7
22639,2,7,2,2016,1
22640,15,7,2,2016,1
22641,21,7,2,2016,1
22642,22,14,2,2017,3
22643,8,13,2,2016,7
22644,5,13,2,2016,7
22645,1,16,2,2017,5
22646,14,27,8,2016,7
22647,9,28,9,2016,4
22648,10,27,8,2016,7
22649,0,23,2,2017,5
22650,5,29,9,2016,5
22651,8,7,3,2017,3
22652,4,1,9,2016,5
22653,15,7,3,2017,3
22654,5,2,9,2016,6
22655,13,1,10,2016,7
22656,9,5,10,2016,4
22657,8,12,2,2016,6
22658,4,17,3,2017,6
22659,6,9,9,2016,6
22660,21,26,9,2016,2
22661,5,21,2,2016,1
22662,9,23,2,2016,3
22663,0,4,3,2016,6
22664,6,14,2,2016,1
22665,12,13,2,2016,7
22666,18,14,2,2016,1
22667,16,9,9,2016,6
22668,18,28,9,2016,4
22669,21,29,9,2016,5
22670,12,28,9,2016,4
22671,6,1,10,2016,7
22672,11,5,10,2016,4
22673,15,11,1,2017,4
22674,16,3,3,2016,5
22675,8,3,3,2016,5
22676,22,13,1,2017,6
22677,16,19,3,2016,7
22678,9,18,7,2016,2
22679,18,30,11,2016,4
22680,7,21,10,2016,6
22681,0,16,3,2016,4
22682,13,4,12,2016,1
22683,0,20,12,2016,3
22684,22,16,2,2016,3
22685,0,21,5,2017,1
22686,6,17,3,2017,6
22687,23,17,3,2017,6
22688,7,23,3,2017,5
22689,1,1,4,2017,7
22690,15,21,1,2017,7
22691,0,1,4,2017,7
22692,23,3,2,2017,6
22693,3,16,4,2017,1
22694,5,18,4,2017,3
22695,21,15,2,2016,2
22696,1,21,2,2016,1
22697,6,23,2,2016,3
22698,3,4,3,2016,6
22699,20,4,3,2016,6
22700,3,6,3,2016,1
22701,0,13,3,2016,1
22702,13,13,3,2016,1
22703,20,13,3,2016,1
22704,1,4,4,2016,2
22705,8,4,4,2016,2
22706,13,4,4,2016,2
22707,7,23,4,2017,1
22708,15,23,4,2017,1
22709,13,23,4,2017,1
22710,21,23,4,2017,1
22711,13,25,4,2017,3
22712,16,25,4,2017,3
22713,14,25,4,2017,3
22714,2,25,4,2017,3
22715,19,15,5,2017,2
22716,4,23,5,2017,3
22717,20,23,5,2017,3
22718,22,18,4,2017,3
22719,9,23,4,2017,1
22720,19,23,4,2017,1
22721,16,18,4,2017,3
22722,20,25,4,2017,3
22723,14,10,5,2017,4
22724,12,15,5,2017,2
22725,18,15,5,2017,2
22726,1,17,5,2017,4
22727,6,17,5,2017,4
22728,3,17,5,2017,4
22729,20,15,5,2017,2
22730,19,17,5,2017,4
22731,7,23,5,2017,3
22732,13,23,5,2017,3
22733,8,24,5,2017,4
22734,5,23,5,2017,3
22735,14,24,5,2017,4
22736,5,3,4,2016,1
22737,10,9,4,2016,7
22738,0,3,6,2016,6
22739,16,11,7,2016,2
22740,17,4,9,2016,1
22741,16,20,3,2017,2
22742,14,27,10,2016,5
22743,19,14,4,2016,5
22744,22,10,11,2016,5
22745,19,19,12,2016,2
22746,20,27,8,2017,1
22747,15,1,9,2017,6
22748,13,2,9,2017,7
22749,20,1,9,2017,6
22750,3,3,9,2017,1
22751,11,3,9,2017,1
22752,18,3,9,2017,1
22753,11,2,9,2017,7
22754,17,30,5,2016,2
22755,1,8,9,2017,6
22756,17,8,9,2017,6
22757,23,8,9,2017,6
22758,13,9,9,2017,7
22759,0,27,8,2017,1
22760,23,16,9,2017,7
22761,4,13,6,2016,2
22762,0,16,6,2016,5
22763,18,16,6,2016,5
22764,8,21,6,2016,3
22765,17,21,6,2016,3
22766,19,21,6,2016,3
22767,11,17,9,2017,1
22768,21,21,6,2016,3
22769,4,5,7,2016,3
22770,13,5,7,2016,3
22771,9,7,7,2016,5
22772,9,13,2,2016,7
22773,1,14,2,2016,1
22774,15,20,4,2017,5
22775,20,26,4,2017,4
22776,16,4,5,2017,5
22777,14,4,5,2017,5
22778,17,4,5,2017,5
22779,12,5,5,2017,6
22780,22,5,5,2017,6
22781,21,6,5,2017,7
22782,16,30,5,2017,3
22783,22,30,5,2017,3
22784,12,22,4,2017,7
22785,8,28,4,2017,6
22786,6,1,4,2017,7
22787,11,28,4,2017,6
22788,23,27,4,2017,5
22789,12,16,9,2017,7
22790,6,18,9,2017,2
22791,22,16,10,2017,2
22792,3,28,10,2017,7
22793,0,28,10,2017,7
22794,19,28,10,2017,7
22795,17,20,4,2017,5
22796,9,30,8,2017,4
22797,8,23,4,2016,7
22798,14,22,4,2017,7
22799,21,14,4,2016,5
22800,12,1,4,2017,7
22801,4,17,4,2017,2
22802,1,23,4,2017,1
22803,4,1,9,2017,6
22804,14,1,9,2017,6
22805,17,22,4,2016,6
22806,21,21,4,2016,5
22807,16,23,4,2016,7
22808,2,6,5,2016,6
22809,11,22,5,2016,1
22810,17,22,5,2016,1
22811,3,23,5,2016,2
22812,19,23,5,2016,2
22813,17,23,5,2016,2
22814,5,2,9,2017,7
22815,2,3,9,2017,1
22816,15,3,9,2017,1
22817,19,3,9,2017,1
22818,13,8,9,2017,6
22819,18,8,9,2017,6
22820,0,9,9,2017,7
22821,23,2,9,2017,7
22822,14,9,9,2017,7
22823,20,23,5,2016,2
22824,13,24,5,2016,3
22825,7,13,3,2016,1
22826,19,4,4,2016,2
22827,1,21,4,2016,5
22828,16,21,4,2016,5
22829,0,22,4,2016,6
22830,3,22,4,2016,6
22831,15,22,4,2016,6
22832,19,22,4,2016,6
22833,4,23,4,2016,7
22834,2,22,4,2016,6
22835,13,23,4,2016,7
22836,22,25,4,2017,3
22837,10,10,5,2017,4
22838,17,24,5,2017,4
22839,8,25,5,2017,5
22840,13,8,6,2017,5
22841,20,2,7,2017,1
22842,21,2,7,2017,1
22843,7,9,7,2017,1
22844,6,15,4,2016,6
22845,17,3,11,2017,6
22846,10,13,4,2016,4
22847,15,30,5,2017,3
22848,20,2,1,2016,7
22849,21,23,4,2016,7
22850,22,17,3,2017,6
22851,10,6,9,2017,4
22852,3,3,6,2017,7
22853,19,8,11,2017,4
22854,17,21,4,2016,5
22855,22,3,10,2016,2
22856,7,24,4,2016,1
22857,17,24,4,2016,1
22858,4,30,4,2016,7
22859,17,30,4,2016,7
22860,17,17,9,2017,1
22861,14,6,5,2016,6
22862,13,22,5,2016,1
22863,14,22,5,2016,1
22864,18,22,5,2016,1
22865,19,24,5,2016,3
22866,0,13,6,2016,2
22867,20,13,6,2016,2
22868,1,10,7,2017,2
22869,0,9,7,2017,1
22870,1,9,7,2017,1
22871,17,18,7,2017,3
22872,11,27,7,2017,5
22873,14,27,7,2017,5
22874,12,1,8,2017,3
22875,17,1,8,2017,3
22876,22,1,8,2017,3
22877,4,9,8,2017,4
22878,1,27,8,2017,1
22879,2,1,9,2017,6
22880,14,2,9,2017,7
22881,16,13,6,2016,2
22882,4,16,6,2016,5
22883,20,16,6,2016,5
22884,5,5,7,2016,3
22885,7,5,7,2016,3
22886,19,5,7,2016,3
22887,12,7,7,2016,5
22888,4,14,7,2016,5
22889,11,14,7,2016,5
22890,14,15,7,2016,6
22891,2,7,8,2016,1
22892,8,6,7,2016,4
22893,14,23,3,2017,5
22894,9,25,4,2017,3
22895,2,28,10,2017,7
22896,10,28,10,2017,7
22897,21,28,10,2017,7
22898,16,3,11,2017,6
22899,2,11,11,2017,7
22900,17,11,11,2017,7
22901,10,17,11,2017,6
22902,15,17,11,2017,6
22903,22,17,11,2017,6
22904,0,18,11,2017,7
22905,17,26,11,2017,1
22906,23,2,12,2017,7
22907,20,20,7,2017,5
22908,11,3,6,2017,7
22909,15,22,4,2017,7
22910,8,13,6,2016,2
22911,5,9,11,2017,5
22912,0,28,12,2016,4
22913,9,5,6,2017,2
22914,0,27,4,2017,5
22915,21,2,10,2017,2
22916,10,12,11,2016,7
22917,19,29,4,2017,7
22918,6,28,4,2017,6
22919,5,23,4,2016,7
22920,14,10,7,2017,2
22921,23,27,7,2017,5
22922,6,18,8,2017,6
22923,2,27,8,2017,1
22924,11,27,8,2017,1
22925,12,27,8,2017,1
22926,1,3,9,2017,1
22927,0,30,4,2016,7
22928,1,30,4,2016,7
22929,2,30,4,2016,7
22930,3,22,5,2016,1
22931,19,22,5,2016,1
22932,3,30,4,2016,7
22933,11,30,4,2016,7
22934,12,30,4,2016,7
22935,10,6,5,2016,6
22936,6,22,5,2016,1
22937,16,22,5,2016,1
22938,1,31,5,2016,3
22939,10,3,9,2017,1
22940,9,21,5,2016,7
22941,21,21,5,2016,7
22942,16,1,8,2017,3
22943,15,9,8,2017,4
22944,9,27,8,2017,1
22945,22,10,6,2017,7
22946,19,1,9,2017,6
22947,22,2,9,2017,7
22948,7,3,9,2017,1
22949,21,3,9,2017,1
22950,9,8,9,2017,6
22951,10,16,9,2017,7
22952,2,16,9,2017,7
22953,11,18,9,2017,2
22954,1,1,10,2017,1
22955,19,22,4,2017,7
22956,16,22,4,2017,7
22957,1,19,4,2017,4
22958,9,19,4,2017,4
22959,1,20,4,2017,5
22960,23,19,4,2017,4
22961,22,19,4,2017,4
22962,11,20,4,2017,5
22963,11,3,11,2017,6
22964,6,19,2,2016,6
22965,15,13,6,2017,3
22966,15,21,6,2016,3
22967,1,14,6,2017,4
22968,11,9,11,2017,5
22969,16,21,6,2016,3
22970,8,14,6,2017,4
22971,2,9,11,2017,5
22972,3,19,1,2017,5
22973,13,9,11,2017,5
22974,15,21,4,2016,5
22975,16,5,7,2016,3
22976,17,19,5,2017,6
22977,7,7,7,2016,5
22978,22,4,12,2016,1
22979,19,3,3,2017,6
22980,23,23,6,2017,6
22981,0,12,3,2017,1
22982,17,20,6,2016,2
22983,13,4,7,2016,2
22984,4,21,6,2016,3
22985,10,16,6,2016,5
22986,18,21,6,2016,3
22987,12,5,7,2016,3
22988,11,7,7,2016,5
22989,7,24,5,2016,3
22990,10,31,5,2016,3
22991,19,31,5,2016,3
22992,10,13,6,2016,2
22993,21,16,9,2017,7
22994,17,1,10,2017,1
22995,23,1,10,2017,1
22996,22,1,10,2017,1
22997,19,16,10,2017,2
22998,1,28,10,2017,7
22999,7,27,7,2017,5
23000,6,1,8,2017,3
23001,0,9,8,2017,4
23002,16,9,8,2017,4
23003,8,9,8,2017,4
23004,17,18,4,2017,3
23005,9,18,8,2017,6
23006,7,19,4,2017,4
23007,20,22,4,2017,7
23008,21,28,4,2017,6
23009,1,27,4,2017,5
23010,5,27,4,2017,5
23011,19,27,4,2017,5
23012,17,27,4,2017,5
23013,15,29,4,2017,7
23014,20,29,4,2017,7
23015,12,3,5,2017,4
23016,9,29,5,2017,2
23017,12,11,11,2017,7
23018,15,19,6,2017,2
23019,8,7,7,2016,5
23020,20,11,11,2017,7
23021,16,20,6,2017,3
23022,19,20,6,2017,3
23023,12,28,6,2017,4
23024,13,30,5,2017,3
23025,2,29,4,2017,7
23026,12,29,4,2017,7
23027,5,16,9,2017,7
23028,15,16,9,2017,7
23029,17,16,9,2017,7
23030,20,16,9,2017,7
23031,1,18,9,2017,2
23032,23,3,5,2017,4
23033,6,4,5,2017,5
23034,3,5,5,2017,6
23035,2,6,5,2017,7
23036,10,5,5,2017,6
23037,18,4,5,2017,5
23038,16,6,5,2017,7
23039,0,30,5,2017,3
23040,1,30,5,2017,3
23041,23,30,5,2017,3
23042,0,3,6,2017,7
23043,8,3,6,2017,7
23044,9,3,6,2017,7
23045,16,3,6,2017,7
23046,15,1,10,2017,1
23047,20,3,9,2017,1
23048,20,8,9,2017,6
23049,5,9,9,2017,7
23050,6,4,6,2017,1
23051,20,12,6,2016,1
23052,14,7,5,2017,1
23053,22,29,4,2017,7
23054,4,31,5,2016,3
23055,16,31,5,2016,3
23056,8,31,5,2016,3
23057,6,16,6,2016,5
23058,1,16,6,2016,5
23059,2,21,6,2016,3
23060,7,26,3,2016,7
23061,16,8,1,2016,6
23062,5,17,1,2016,1
23063,21,24,4,2016,1
23064,14,4,7,2016,2
23065,10,17,6,2016,6
23066,19,3,8,2016,4
23067,2,28,8,2016,1
23068,8,10,7,2016,1
23069,23,30,10,2016,1
23070,15,28,11,2016,2
23071,22,27,10,2016,5
23072,7,2,10,2017,2
23073,9,16,10,2017,2
23074,21,19,10,2017,5
23075,17,14,6,2016,3
23076,12,18,8,2017,6
23077,21,2,9,2017,7
23078,1,9,9,2017,7
23079,2,22,4,2017,7
23080,17,4,3,2017,7
23081,12,29,3,2017,4
23082,1,30,3,2017,5
23083,16,30,3,2017,5
23084,11,19,4,2017,4
23085,0,25,2,2017,7
23086,23,29,4,2017,7
23087,16,16,3,2017,5
23088,16,3,5,2017,4
23089,5,9,7,2017,1
23090,6,9,7,2017,1
23091,11,9,7,2017,1
23092,6,10,7,2017,2
23093,15,10,7,2017,2
23094,23,23,1,2017,2
23095,1,25,1,2017,4
23096,4,25,1,2017,4
23097,20,15,4,2016,6
23098,12,23,4,2016,7
23099,14,24,4,2016,1
23100,14,3,5,2017,4
23101,8,4,3,2017,7
23102,1,19,3,2017,1
23103,14,5,6,2017,2
23104,0,27,3,2017,2
23105,1,29,3,2017,4
23106,13,29,3,2017,4
23107,8,19,4,2017,4
23108,14,20,4,2017,5
23109,3,23,2,2017,5
23110,20,23,2,2017,5
23111,5,1,3,2017,4
23112,8,1,3,2017,4
23113,9,23,3,2017,5
23114,4,1,4,2017,7
23115,21,4,3,2016,6
23116,1,14,4,2016,5
23117,2,14,4,2016,5
23118,10,6,3,2017,2
23119,7,15,4,2016,6
23120,21,15,4,2016,6
23121,22,28,4,2017,6
23122,4,27,4,2017,5
23123,4,29,4,2017,7
23124,9,3,5,2017,4
23125,13,3,5,2017,4
23126,10,3,5,2017,4
23127,1,6,5,2017,7
23128,8,27,4,2017,5
23129,22,30,11,2017,5
23130,23,11,11,2017,7
23131,6,17,11,2017,6
23132,10,18,11,2017,7
23133,18,18,11,2017,7
23134,7,18,11,2017,7
23135,2,26,11,2017,1
23136,15,26,11,2017,1
23137,16,27,11,2017,2
23138,1,1,12,2017,6
23139,13,1,12,2017,6
23140,3,1,12,2017,6
23141,15,1,12,2017,6
23142,2,2,12,2017,7
23143,5,2,12,2017,7
23144,20,14,4,2016,5
23145,16,25,12,2016,1
23146,0,26,3,2017,1
23147,13,16,4,2017,1
23148,22,4,4,2016,2
23149,8,15,4,2016,6
23150,7,21,4,2016,5
23151,14,22,4,2016,6
23152,21,22,4,2016,6
23153,2,23,4,2016,7
23154,12,1,2,2017,4
23155,12,14,2,2016,1
23156,16,21,1,2017,7
23157,6,29,1,2017,1
23158,5,29,1,2017,1
23159,16,4,2,2017,7
23160,11,4,2,2017,7
23161,0,4,3,2017,7
23162,13,3,2,2017,6
23163,2,27,3,2017,2
23164,21,29,3,2017,4
23165,14,15,9,2017,6
23166,22,9,7,2017,1
23167,23,10,7,2017,2
23168,21,27,7,2017,5
23169,11,20,2,2016,7
23170,20,24,5,2017,4
23171,1,25,5,2017,5
23172,0,23,5,2017,3
23173,23,25,5,2017,5
23174,14,8,6,2017,5
23175,18,15,2,2016,2
23176,17,15,2,2016,2
23177,8,21,2,2016,1
23178,5,23,2,2016,3
23179,6,6,3,2016,1
23180,6,13,3,2016,1
23181,2,4,4,2016,2
23182,7,14,4,2016,5
23183,15,14,4,2016,5
23184,12,15,4,2016,6
23185,17,26,3,2017,1
23186,17,24,3,2017,6
23187,19,29,3,2017,4
23188,20,16,8,2016,3
23189,18,23,8,2016,3
23190,6,16,9,2017,7
23191,2,18,9,2017,2
23192,10,18,9,2017,2
23193,3,1,10,2017,1
23194,0,12,7,2017,4
23195,20,12,7,2017,4
23196,22,14,7,2017,6
23197,12,6,7,2017,5
23198,11,6,7,2017,5
23199,19,6,7,2017,5
23200,4,14,7,2017,6
23201,9,14,7,2017,6
23202,14,20,7,2017,5
23203,2,21,7,2017,6
23204,13,22,7,2017,7
23205,14,22,7,2017,7
23206,23,22,7,2017,7
23207,4,28,7,2017,6
23208,2,30,7,2017,1
23209,16,30,7,2017,1
23210,2,24,8,2016,4
23211,20,24,8,2016,4
23212,4,7,9,2016,4
23213,12,7,9,2016,4
23214,14,7,9,2016,4
23215,13,7,9,2016,4
23216,19,23,4,2016,7
23217,10,1,10,2017,1
23218,16,2,10,2017,2
23219,14,2,10,2017,2
23220,4,2,10,2017,2
23221,12,2,10,2017,2
23222,14,16,10,2017,2
23223,10,19,10,2017,5
23224,11,19,10,2017,5
23225,15,22,5,2016,1
23226,14,13,8,2016,7
23227,20,13,8,2016,7
23228,12,16,8,2016,3
23229,3,23,8,2016,3
23230,6,23,8,2016,3
23231,7,23,8,2016,3
23232,2,7,9,2016,4
23233,12,14,9,2016,4
23234,1,14,10,2016,6
23235,5,28,10,2017,7
23236,16,11,8,2016,5
23237,21,18,8,2016,5
23238,19,26,8,2016,6
23239,17,26,8,2016,6
23240,1,10,1,2016,1
23241,12,10,10,2016,2
23242,22,22,5,2017,2
23243,18,28,2,2017,3
23244,15,8,12,2016,5
23245,2,16,12,2016,6
23246,10,16,12,2016,6
23247,9,23,12,2016,6
23248,15,23,12,2016,6
23249,0,24,12,2016,7
23250,2,24,12,2016,7
23251,12,7,11,2016,2
23252,19,7,11,2016,2
23253,7,6,11,2016,1
23254,21,14,11,2016,2
23255,9,17,11,2016,5
23256,22,8,11,2017,4
23257,12,9,11,2017,5
23258,5,17,11,2017,6
23259,4,18,11,2017,7
23260,9,14,8,2017,2
23261,23,14,8,2017,2
23262,20,29,8,2017,3
23263,2,30,8,2017,4
23264,9,29,8,2017,3
23265,23,4,9,2017,2
23266,4,4,9,2017,2
23267,20,4,9,2017,2
23268,15,6,9,2017,4
23269,23,6,9,2017,4
23270,3,7,9,2017,5
23271,20,7,9,2017,5
23272,20,28,10,2017,7
23273,15,19,6,2016,1
23274,2,14,2,2017,3
23275,0,13,5,2017,7
23276,20,11,6,2016,7
23277,22,28,1,2017,7
23278,13,27,12,2016,3
23279,15,6,11,2017,2
23280,13,26,12,2016,2
23281,6,17,11,2016,5
23282,2,25,11,2016,6
23283,22,29,7,2017,7
23284,19,16,12,2016,6
23285,9,16,12,2016,6
23286,3,24,12,2016,7
23287,15,27,9,2017,4
23288,2,25,12,2016,1
23289,8,28,10,2017,7
23290,21,10,10,2016,2
23291,1,28,6,2017,4
23292,1,29,7,2017,7
23293,13,28,10,2017,7
23294,23,28,10,2017,7
23295,20,13,10,2016,5
23296,23,14,2,2017,3
23297,7,30,7,2017,1
23298,13,28,6,2017,4
23299,21,23,6,2017,6
23300,20,6,7,2017,5
23301,10,30,7,2017,1
23302,4,17,2,2017,6
23303,14,30,7,2017,1
23304,13,30,7,2017,1
23305,6,30,7,2017,1
23306,5,31,7,2017,2
23307,22,30,7,2017,1
23308,11,31,7,2017,2
23309,17,31,7,2017,2
23310,14,28,7,2017,6
23311,17,30,3,2017,5
23312,19,19,4,2017,4
23313,12,20,4,2017,5
23314,0,6,9,2017,4
23315,9,13,9,2017,4
23316,6,5,12,2017,3
23317,19,14,9,2016,4
23318,9,14,10,2016,6
23319,6,15,10,2016,7
23320,16,15,10,2016,7
23321,17,17,10,2016,2
23322,20,15,10,2016,7
23323,9,6,11,2016,1
23324,23,25,11,2017,7
23325,22,11,12,2017,2
23326,9,25,6,2017,1
23327,1,7,11,2016,2
23328,1,14,11,2016,2
23329,19,14,11,2016,2
23330,10,8,8,2016,2
23331,22,27,4,2017,5
23332,4,28,4,2017,6
23333,13,28,4,2017,6
23334,5,29,4,2017,7
23335,0,5,5,2017,6
23336,16,15,9,2017,6
23337,6,29,9,2017,6
23338,16,29,9,2017,6
23339,17,29,9,2017,6
23340,13,30,9,2017,7
23341,20,30,9,2017,7
23342,7,8,8,2016,2
23343,23,8,8,2016,2
23344,21,13,8,2016,7
23345,0,16,8,2016,3
23346,18,26,4,2017,4
23347,21,11,12,2017,2
23348,16,1,5,2017,2
23349,14,18,5,2017,5
23350,23,27,6,2017,3
23351,1,23,8,2016,3
23352,9,14,9,2016,4
23353,11,14,9,2016,4
23354,15,7,9,2016,4
23355,11,14,10,2016,6
23356,11,4,10,2017,4
23357,17,5,1,2017,5
23358,18,3,3,2017,6
23359,19,3,11,2017,6
23360,14,8,11,2017,4
23361,3,8,11,2017,4
23362,18,5,1,2017,5
23363,14,14,4,2017,6
23364,19,2,4,2017,1
23365,7,17,2,2017,6
23366,22,14,4,2017,6
23367,0,21,7,2017,6
23368,19,17,2,2017,6
23369,1,22,1,2017,1
23370,5,21,7,2017,6
23371,10,21,7,2017,6
23372,21,21,7,2017,6
23373,3,22,7,2017,7
23374,19,11,1,2017,4
23375,16,13,1,2017,6
23376,3,3,2,2017,6
23377,1,15,7,2016,6
23378,12,15,7,2016,6
23379,13,7,8,2016,1
23380,1,26,3,2017,1
23381,21,26,9,2017,3
23382,12,24,12,2016,7
23383,1,7,8,2016,1
23384,2,13,8,2016,7
23385,15,14,9,2016,4
23386,22,14,10,2016,6
23387,9,4,2,2017,7
23388,1,4,3,2017,7
23389,0,30,9,2017,7
23390,20,12,8,2016,6
23391,13,6,8,2017,1
23392,20,14,8,2017,2
23393,14,21,8,2017,2
23394,10,30,6,2016,5
23395,20,7,11,2016,2
23396,14,7,11,2016,2
23397,9,14,11,2016,2
23398,9,15,11,2016,3
23399,2,17,11,2016,5
23400,3,17,11,2016,5
23401,10,23,11,2016,4
23402,9,23,11,2016,4
23403,8,16,10,2017,2
23404,21,22,2,2017,4
23405,8,17,11,2017,6
23406,12,12,12,2017,3
23407,17,2,5,2017,3
23408,12,26,11,2017,1
23409,13,21,4,2017,6
23410,14,17,11,2017,6
23411,21,26,11,2017,1
23412,9,13,5,2017,7
23413,21,11,11,2017,7
23414,17,7,11,2017,3
23415,6,27,11,2017,2
23416,13,22,5,2017,2
23417,4,17,11,2017,6
23418,1,5,8,2016,6
23419,1,26,11,2017,1
23420,6,25,11,2016,6
23421,23,25,11,2016,6
23422,3,7,11,2016,2
23423,15,14,11,2016,2
23424,22,15,11,2016,3
23425,22,23,11,2016,4
23426,12,6,12,2016,3
23427,23,6,12,2016,3
23428,4,8,12,2016,5
23429,13,11,11,2016,6
23430,15,21,12,2016,4
23431,20,30,8,2017,4
23432,22,30,8,2017,4
23433,6,4,9,2017,2
23434,0,13,6,2017,3
23435,3,13,9,2017,4
23436,18,13,9,2017,4
23437,11,15,9,2017,6
23438,7,15,9,2017,6
23439,8,30,9,2017,7
23440,21,5,8,2017,7
23441,4,14,8,2017,2
23442,1,2,12,2017,7
23443,22,2,12,2017,7
23444,1,12,12,2017,3
23445,21,30,5,2016,2
23446,11,9,9,2017,7
23447,20,2,10,2017,2
23448,0,16,10,2017,2
23449,3,16,10,2017,2
23450,20,16,10,2017,2
23451,17,16,10,2017,2
23452,8,19,10,2017,5
23453,21,3,11,2017,6
23454,17,6,6,2017,3
23455,5,30,1,2017,2
23456,12,4,7,2017,3
23457,7,17,2,2016,4
23458,18,12,6,2016,1
23459,21,16,11,2017,5
23460,20,29,7,2016,6
23461,20,4,4,2017,3
23462,22,13,9,2016,3
23463,20,1,1,2017,1
23464,10,26,11,2017,1
23465,19,3,5,2017,4
23466,21,14,10,2016,6
23467,14,29,12,2016,5
23468,23,1,12,2017,6
23469,17,5,5,2017,6
23470,18,12,1,2017,5
23471,21,5,5,2017,6
23472,20,14,10,2016,6
23473,20,1,12,2017,6
23474,19,9,9,2017,7
23475,19,12,12,2017,3
23476,3,30,5,2017,3
23477,7,5,6,2017,2
23478,5,5,6,2017,2
23479,17,12,9,2016,2
23480,11,5,6,2017,2
23481,11,13,6,2017,3
23482,23,22,1,2017,1
23483,1,1,2,2017,4
23484,15,1,2,2017,4
23485,13,1,2,2017,4
23486,20,14,2,2017,3
23487,13,23,12,2016,6
23488,0,25,11,2016,6
23489,19,23,12,2016,6
23490,16,24,12,2016,7
23491,14,24,12,2016,7
23492,19,24,12,2016,7
23493,22,24,12,2016,7
23494,0,26,11,2017,1
23495,3,26,11,2017,1
23496,13,14,6,2017,4
23497,14,14,6,2017,4
23498,7,14,6,2017,4
23499,0,19,6,2017,2
23500,17,19,6,2017,2
23501,16,19,6,2017,2
23502,0,20,6,2017,3
23503,7,28,6,2017,4
23504,17,14,7,2017,6
23505,14,14,7,2017,6
23506,3,20,7,2017,5
23507,16,20,7,2017,5
23508,19,21,7,2017,6
23509,1,22,7,2017,7
23510,5,22,7,2017,7
23511,8,22,7,2017,7
23512,18,22,7,2017,7
23513,2,20,7,2017,5
23514,7,28,7,2017,6
23515,4,5,1,2017,5
23516,14,5,1,2017,5
23517,1,15,1,2017,1
23518,5,15,1,2017,1
23519,11,22,1,2017,1
23520,0,14,2,2017,3
23521,3,7,8,2016,1
23522,16,17,11,2017,6
23523,4,8,8,2016,2
23524,13,16,9,2017,7
23525,17,7,8,2016,1
23526,16,28,7,2017,6
