event_id,make,model,bike_type,colour,speed,cost,status
810490,ACID CUBE      ,,MT,,0,3500,STOLEN
810491,DEVINCI        ,MILANO         ,RG,SIL   ,18,550,STOLEN
810492,ZZZ            ,,MT,,0,300,STOLEN
810493,OTHER          ,UNKNOWN        ,MT,GRYONG,6,100,STOLEN
810494,OTHER          ,,RC,BLU   ,21,1700,STOLEN
810495,FUJI           ,,RC,GRY   ,10,350,UNKNOWN
810496,OTHER          ,,OT,YEL   ,0,,STOLEN
810497,OTHER          ,,OT,BLK   ,2,,STOLEN
810498,ELECTRA        ,TOWNIE EURO 8D ,OT,BGE   ,8,850,STOLEN
810499,UNKNOWN MAKE   ,,MT,BLK   ,10,500,STOLEN
810500,GARY FISHER    ,,MT,REDWHI,24,700,STOLEN
810501,MONGOOSE       ,EXCURSION      ,MT,BLK   ,21,,UNKNOWN
810502,TREK           ,MOMBA          ,MT,BLKWHI,10,,STOLEN
810503,THS            ,UNKNOWN        ,RC,BLK   ,21,400,STOLEN
810504,SPECIALIZED    ,COMFORT BIKE   ,MT,GRY   ,5,400,STOLEN
810505,UNKNOWN MAKE   ,,MT,GRNBLK,0,200,STOLEN
810506,UNKNOWN MAKE   ,,RG,BLKSIL,3,200,STOLEN
810507,ORYX           ,,RC,SIL   ,21,300,STOLEN
810508,TREK           ,,MT,BLKWHI,21,1200,STOLEN
810509,URBANE CYCLE   ,,RG,BLU   ,5,200,STOLEN
810510,CERVELO        ,FULCRUM        ,RG,BLKRED,10,1500,STOLEN
810511,GT             ,AVALANCHE      ,MT,BLKBLU,27,2000,STOLEN
810512,OTHER          ,,OT,REDWHI,0,150,STOLEN
810513,UNKNOWN        ,,SC,BLU   ,0,1075,STOLEN
810514,UNKNOWN        ,ROAD           ,OT,BLU   ,10,130,STOLEN
810515,UNKNOWN        ,,MT,GRN   ,26,50,STOLEN
810516,UNKNOWN MAKE   ,,MT,,0,90,STOLEN
810517,UNKNOWN MAKE   ,,MT,BLK   ,0,600,STOLEN
810518,OT             ,,RG,BLK   ,27,,STOLEN
810519,OTHER          ,JITTER BUG     ,EL,BLU   ,0,,STOLEN
810520,SUPERCYCLE     ,TEMPO          ,MT,WHIONG,15,,UNKNOWN
810521,TREK           ,,RG,BLKONG,12,1600,RECOVERED
810522,TREK           ,,MT,BLK   ,12,400,STOLEN
810523,TREK           ,,MT,BLU   ,15,600,STOLEN
810524,VILANO         ,,OT,BLKWHI,21,886.26,STOLEN
810525,RALEIGH        ,PORT TOWNSEND  ,RC,BLK   ,0,800,STOLEN
810526,MOTIVICANE     ,,RC,BLKRED,0,500,STOLEN
810527,ROCKY MOUNTAIN ,THIN AIR       ,BM,PLE   ,6,1600,STOLEN
810528,SUPERCYCLE     ,,MT,MUL   ,12,200,STOLEN
810529,FUJI           ,CLASSIC        ,TO,BLK   ,1,,STOLEN
810530,KHS            ,FLIGHT 100     ,MT,BLK   ,1,,STOLEN
810531,KONA           ,,RC,ONG   ,21,3000,STOLEN
810532,NORCO          ,,TO,GRY   ,21,700,STOLEN
810533,MEC            ,,MT,ONG   ,21,400,STOLEN
810534,UNKNOWN MAKE   ,K2             ,OT,,1,,STOLEN
810535,JAMIS          ,,MT,WHI   ,0,515,STOLEN
810536,NORCO          ,STORM          ,MT,BLU   ,21,600,STOLEN
810537,UNKNOWN MAKE   ,UNKNOWN        ,RG,BLUBLK,1,150,STOLEN
810538,AMEGO          ,,EL,WHI   ,0,1400,STOLEN
810539,EMMO           ,,EL,BLK   ,1,600,STOLEN
810540,TREK           ,7.2 FX         ,TO,,9,500,STOLEN
810541,CCM            ,NITRO XT       ,MT,GRNBLK,7,,UNKNOWN
810542,NORCO          ,,RC,BLKRED,18,900,STOLEN
810543,CCM            ,,MT,WHI   ,24,400,STOLEN
810544,UNKNOWN MAKE   ,,OT,REDWHI,7,300,STOLEN
810545,OTHER          ,,MT,,0,600,STOLEN
810546,TREK           ,FX 3 25        ,MT,BLK   ,25,677,STOLEN
810547,THEODOR        ,,RG,YEL   ,3,300,STOLEN
810548,OTHER          ,,EL,WHI   ,1,1000,STOLEN
810549,UNKNOWN MAKE   ,,MT,,9,,STOLEN
810550,OTHER          ,SHIMANO        ,MT,WHI   ,12,600,STOLEN
810551,GIANT          ,,OT,BLK   ,15,400,STOLEN
810552,CRITICAL       ,URBAN          ,OT,BLKONG,1,300,STOLEN
810553,NORCO          ,10-XFR3        ,OT,GRY   ,18,600,STOLEN
810554,UNKNOWN MAKE   ,,RG,PNK   ,1,,STOLEN
810555,DIAMONDBACK    ,,MT,BLUWHI,21,600,STOLEN
810556,DAYMAK         ,,EL,RED   ,1,2000,STOLEN
810557,SPECIALIZED    ,ALLEZ SPORT    ,RC,BLU   ,12,1500,STOLEN
810558,TREK           ,MADONE 9.2C    ,RC,BLK   ,21,6000,STOLEN
810559,TREK           ,STACHE 5       ,MT,BLK   ,21,2000,STOLEN
810560,TREK           ,FUEL EX 7      ,MT,RED   ,21,3200,STOLEN
810561,OTHER          ,GRANFONDO DISC ,RC,WHIBLU,21,3000,STOLEN
810562,REPUBLICA      ,,OT,,0,400,STOLEN
810563,NORCO          ,DOWNHILL       ,MT,BLKWHI,20,1000,STOLEN
810564,UNK            ,UNK            ,OT,BLU   ,0,,STOLEN
810565,NORCO          ,REVOLVER 7.3 HT,MT,BLK   ,11,4000,STOLEN
810566,MARIN OR MARINO,,RC,BLKWHI,11,2000,STOLEN
810567,SPECIALIZED    ,STUMPJUMPER FSR,OT,,0,4000,STOLEN
810568,GT             ,TRANSEO 4.0    ,TO,BLUBLK,6,450,STOLEN
810569,UNKNOWN MAKE   ,HYBRID         ,TO,BLK   ,10,700,UNKNOWN
810570,SPECIALIZED    ,,RC,BLKYEL,12,500,STOLEN
810571,TREK           ,,RC,RED   ,12,300,STOLEN
810572,OTHER          ,,OT,WHIBLU,10,,STOLEN
810573,SPECIALIZED    ,TARMAC         ,OT,GRY   ,13,2600,STOLEN
810574,CCM            ,,MT,,0,150,STOLEN
810575,RALEIGH        ,,MT,,0,600,STOLEN
810576,PATHFINDER     ,,MT,PLEBLU,12,200,STOLEN
810577,GIANT          ,RAPIDE         ,RC,BLKBLU,21,3500,STOLEN
810578,LINUS          ,ROADSTER SPORT ,OT,GRN   ,3,700,STOLEN
810579,LINUS          ,DUTCHI         ,OT,GRN   ,3,740,STOLEN
810580,OTHER          ,,MT,WHIBLU,16,200,STOLEN
810581,OTHER          ,TRADITIONAL    ,RG,LGR   ,0,1400,STOLEN
810582,MERCIER        ,ROAD BIKE      ,OT,BRN   ,21,,STOLEN
810583,OTHER          ,,OT,PLE   ,1,1000,STOLEN
810584,OTHER          ,TRIUMPH        ,RC,,10,,UNKNOWN
810585,OTHER          ,,RG,BGE   ,1,500,STOLEN
810586,UNKNOWN        ,,MT,BLK   ,10,40,STOLEN
810587,GIANT          ,,MT,BLKSIL,21,600,STOLEN
810588,OTHER          ,,OT,BLK   ,3,,STOLEN
810589,PEUGEOT        ,,RG,BLUONG,0,450,STOLEN
810590,PINARELLO      ,,OT,BLU   ,10,5500,STOLEN
810591,SPECIALIZED    ,,RG,BLK   ,10,1500,STOLEN
810593,GIANT          ,XTC            ,OT,WHI   ,11,1700,STOLEN
810594,EMMO           ,,EL,BLK   ,0,1100,STOLEN
810595,TREK           ,FX1            ,OT,GRN   ,21,390,STOLEN
810596,EM             ,,EL,BLK   ,35,2000,STOLEN
810597,UNKNOWN MAKE   ,,MT,BLU   ,21,50,STOLEN
810598,SPECIALIZED    ,TRICROSS       ,OT,BLU   ,20,300,STOLEN
810599,INFINITY\      ,BRAVO          ,MT,GRY   ,18,100,STOLEN
810600,GIANT          ,TRANCE 2       ,MT,GRYRED,24,2500,STOLEN
810601,RALEIGH        ,SUPERB         ,OT,GRN   ,3,300,STOLEN
810602,OTHER          ,,OT,BLK   ,18,700,STOLEN
810603,SUPERCYCLE     ,,MT,BLK   ,21,,STOLEN
810604,FELT           ,Z5             ,RC,GRY   ,22,2500,STOLEN
810605,CERVELO        ,P3X            ,OT,GRY   ,1,5000,STOLEN
810606,UNKNOWN MAKE   ,,SC,BLU   ,1,3000,STOLEN
810607,UNKNOWN MAKE   ,SOLO ROCK      ,FO,BLK   ,1,,STOLEN
810608,SPECIALIZED    ,LANGSTER       ,OT,BLU   ,1,800,STOLEN
810609,FUJI           ,NEVADA         ,OT,YELGRN,0,566,STOLEN
810610,RALEIGH        ,ONE WAY        ,OT,DBL   ,0,1000,STOLEN
810611,OT             ,FREEDOM        ,EL,PNK   ,7,1600,STOLEN
810612,OTHER          ,,MT,WHI   ,18,140,STOLEN
810613,GIANT          ,FCR            ,OT,GRY   ,15,1000,STOLEN
810614,ARGON 18       ,KRYPTON XL     ,RG,RED   ,21,2800,STOLEN
810615,UNKNOWN MAKE   ,,MT,BLU   ,1,250,STOLEN
810616,UNKNOWN MAKE   ,,MT,PLE   ,1,250,STOLEN
810617,MARIN          ,,RC,,18,300,STOLEN
810618,GIANT          ,,MT,BLUYEL,0,800,STOLEN
810619,AQUILA         ,,RC,YEL   ,1,500,STOLEN
810620,OT             ,AQUILA         ,RC,YEL   ,14,1000,STOLEN
810621,GIANT          ,ESCAPE 2       ,RC,GRY   ,1,700,STOLEN
810622,MONGOOSE       ,,MT,BLK   ,6,,STOLEN
810623,MONGOOSE       ,EXCURSION      ,MT,,21,168,STOLEN
810624,UNKNOWN MAKE   ,,MT,WHI   ,21,1200,STOLEN
810625,OTHER          ,,OT,BLK   ,1,2100,STOLEN
810626,UNKNOWN        ,CONDOR         ,EL,RED   ,2,1000,STOLEN
810627,OTHER          ,WE THE PEOPLE  ,BM,BLK   ,0,500,STOLEN
810628,KONA           ,ROVE AL        ,OT,BLK   ,16,1110,STOLEN
810629,OTHER          ,BULLIT         ,OT,WHI   ,18,5900,STOLEN
810630,CCM            ,,MT,BLU   ,0,500,STOLEN
810631,KHS            ,URBAN SOUL     ,TO,BLK   ,1,500,STOLEN
810632,TREK           ,1.1,OT,RED   ,21,,STOLEN
810633,MARIN OR MARINO,CRUISER        ,RG,GRN   ,3,900,STOLEN
810634,JAMIS          ,,MT,BLK   ,10,1100,STOLEN
810635,TREK           ,4300,MT,RED   ,18,450,STOLEN
810636,SPECIALIZED    ,SIRRUS         ,OT,SILBLK,15,1500,STOLEN
810637,UNKNOWN MAKE   ,,EL,RED   ,0,500,STOLEN
810638,UNKNOWN MAKE   ,,RC,BLU   ,6,250,STOLEN
810639,JAMIS          ,,MT,BLK   ,21,1000,STOLEN
810640,SUPERCYCLE     ,TEMPO          ,RG,YELWHI,1,250,STOLEN
810641,TREK           ,,RG,BLU   ,21,500,STOLEN
810642,OTHER          ,BCM AC02       ,OT,GRYONG,0,2000,STOLEN
810643,OTHER          ,BARRON         ,RG,GRYONG,21,400,STOLEN
810644,SUPERCYCLE     ,CIRCUIT        ,OT,DBL   ,1,300,STOLEN
810645,OTHER          ,UNO            ,OT,GRN   ,1,650,STOLEN
810646,OTHER          ,,OT,BLKYEL,16,800,STOLEN
810648,OTHER          ,,MT,BLK   ,24,339,STOLEN
810649,OTHER          ,,SC,RED   ,0,3450,STOLEN
810650,SUN            ,,SC,,0,,STOLEN
810651,HUFFY          ,,RG,DGR   ,21,300,STOLEN
810652,CCM            ,SLOPE          ,MT,BLUGRN,21,310,STOLEN
810653,NAKAMURA       ,700C           ,RG,,0,189,STOLEN
810654,RALEIGH        ,REDUX2         ,MT,BLK   ,27,860,RECOVERED
810655,CANNONDALE     ,,OT,REDWHI,20,4000,STOLEN
810656,CERVELO        ,S2             ,RC,REDBLK,22,2486,STOLEN
810657,SCHWINN        ,TANGO          ,RG,GRNBLU,0,169,STOLEN
810658,UNKNOWN MAKE   ,,RG,GRNBLU,0,100,STOLEN
810659,SAFARI         ,,OT,,6,300,STOLEN
810660,OTHER          ,DAYMAK PARIS   ,EL,WHI   ,1,2000,STOLEN
810661,OTHER          ,,MT,GRN   ,1,500,STOLEN
810662,CCM            ,STATIC         ,MT,BLK   ,21,300,STOLEN
810663,GIANT          ,,RG,WHIPLE,18,500,STOLEN
810664,OTHER          ,,TO,MRNGLD,5,500,STOLEN
810665,JAMIS          ,,MT,,27,,STOLEN
810666,UNKNOWN MAKE   ,,OT,BLK   ,1,150,STOLEN
810667,EMMO           ,SHADOW         ,SC,BLUONG,3,1400,STOLEN
810668,A Z SOURCES    ,DU CA          ,EL,BLK   ,3,3700,STOLEN
810669,MIKADO         ,YORKDALE 2004  ,OT,BLUGRY,24,700,STOLEN
810670,RALEIGH        ,,OT,PLE   ,10,15,STOLEN
810671,SUPERCYCLE     ,BURNER AL      ,MT,ONG   ,21,,UNKNOWN
810672,NORTHLAND      ,MAGNUM         ,RG,BLK   ,21,,UNKNOWN
810673,UNKNOWN MAKE   ,UNKNOWN        ,MT,BLURED,18,150,STOLEN
810674,GIANT          ,,RG,WHIRED,14,4000,STOLEN
810675,TREK           ,,OT,BLK   ,1,90,STOLEN
810676,FUJI           ,ABSOLUTE 4.0   ,OT,BLK   ,21,1000,STOLEN
810677,PIVOT          ,MACH 4         ,MT,BLKGRN,22,7500,STOLEN
810678,YETI           ,SB6            ,MT,GRN   ,11,6625,STOLEN
810679,SC             ,BRONSON        ,MT,PNK   ,11,3695,STOLEN
810680,SC             ,TALL BOY       ,MT,GRY   ,11,7000,STOLEN
810681,YETI           ,SB             ,MT,BLK   ,11,6100,STOLEN
810682,GIANT          ,SEEK1          ,OT,BLK   ,21,900,STOLEN
810683,SANTA CRUZ     ,STIGMATA       ,OT,BLKBLU,11,6000,STOLEN
810684,EMMO           ,G545A          ,EL,RED   ,1,2000,STOLEN
810685,TREK           ,,RG,BLK   ,21,700,STOLEN
810686,UNKNOWN MAKE   ,,RG,BLURED,1,,STOLEN
810688,MYKA           ,,RG,BLU   ,10,763,STOLEN
810689,GIANT          ,YUKON          ,MT,BLK   ,0,1000,STOLEN
810690,CCM            ,ALPHA          ,MT,GRNBLK,21,350,STOLEN
810691,MARIN OR MARINO,LARKSPUR       ,TO,RED   ,21,,UNKNOWN
810692,GT             ,WOMEN'S HYBRID ,OT,BLK   ,24,650,STOLEN
810693,RALEIGH        ,,MT,BLK   ,3,,STOLEN
810694,SPECIALIZED    ,DOLCE COMPOSITE,OT,WHI   ,18,1500,STOLEN
810695,NORCO          ,STORM 7.2      ,MT,ONG   ,24,400,STOLEN
810696,MARIN OR MARINO,TOSCANA        ,OT,BLK   ,27,1700,STOLEN
810697,OTHER          ,EAGLE          ,EL,BLK   ,10,1500,STOLEN
810698,TREK           ,3900,MT,RED   ,21,400,STOLEN
810699,TR             ,3900,MT,RED   ,21,400,STOLEN
810700,UNKNOWN MAKE   ,,OT,,9,,STOLEN
810701,MARIN OR MARINO,SAN ANSELMO    ,OT,GRY   ,24,800,STOLEN
810702,UNKNOWN        ,,RG,GRY   ,21,250,STOLEN
810703,OTHER          ,UNKNOWN        ,BM,BLK   ,1,44,STOLEN
810704,OTHER          ,DUTCHIE        ,TO,YEL   ,3,875,STOLEN
810705,CCM            ,ECHO           ,MT,,21,,UNKNOWN
810706,RALEIGH        ,DETOUR         ,RG,BLU   ,10,600,UNKNOWN
810707,JAMIS          ,AURORA ELITE   ,TO,CRM   ,10,1521,STOLEN
810708,SUPERCYCLE     ,SOLARIS        ,OT,GRYPNK,21,300,STOLEN
810709,GIANT          ,,OT,,10,2500,STOLEN
810710,CUBE AIM       ,SL29           ,MT,BLK   ,0,890,STOLEN
810711,NORTHWOODS     ,SPRINGDALE     ,OT,BLKGLD,21,100,STOLEN
810712,SPECIALIZED    ,EPIC COMP      ,MT,SIL   ,40,5000,STOLEN
810713,FUJI           ,ROUBAIX        ,RC,SIL   ,40,2200,UNKNOWN
810714,UNKNOWN MAKE   ,DR FINE        ,OT,BRN   ,8,1200,STOLEN
810715,HUFFY          ,ROCK CREEK     ,MT,GRN   ,18,160,STOLEN
810716,MASI           ,CX COMP        ,RC,ONG   ,10,1500,STOLEN
810717,SPECIALIZED    ,SIRRUS         ,MT,BLK   ,21,,STOLEN
810718,GT             ,,MT,BLKYEL,7,600,STOLEN
810719,CCM            ,ORION          ,OT,BLUBLK,0,200,STOLEN
810720,AQUILA         ,,BM,,12,129,RECOVERED
810721,CRONUS         ,,MT,WHI   ,30,800,STOLEN
810722,EMMO           ,EBIKE          ,EL,BLKONG,1,1800,STOLEN
810723,GIANT          ,ESCAPE         ,RG,BLKGRY,24,,STOLEN
810724,DIAMONDBACK    ,,MT,,0,1000,STOLEN
810725,EMMO           ,,EL,BLKRED,1,2015,STOLEN
810726,GIANT          ,SEEK 3         ,OT,BLK   ,27,950,STOLEN
810727,FORTRESS       ,1700,SC,BLK   ,0,1800,STOLEN
810728,MONGOOSE       ,,OT,PLE   ,10,1000,STOLEN
810729,OTHER          ,MOUNTAIN       ,OT,,10,0,STOLEN
810730,THULE          ,,OT,RED   ,0,1000,STOLEN
810731,TREK           ,,OT,BLK   ,0,950,STOLEN
810732,KHS            ,URBAN SOUL     ,TO,BLK   ,1,650,STOLEN
810733,OTHER          ,HYBRID         ,TO,BRN   ,7,1577,STOLEN
810734,OTHER          ,,OT,PLEGRY,21,,STOLEN
810735,EVO            ,ROAD BIKE      ,OT,BLK   ,21,300,STOLEN
810736,STROMER        ,,EL,BLU   ,0,5999,STOLEN
810737,SYM            ,SYMBA          ,SC,WHIBLK,0,3387,STOLEN
810738,UNKNOWN        ,UNKNOWN        ,EL,BLU   ,1,2000,STOLEN
810739,ROCKY MOUNTAIN ,,MT,MRN   ,10,500,STOLEN
810740,ROCKY MOUNTAIN ,,MT,BLU   ,10,500,STOLEN
810741,CANNONDALE     ,,RG,,10,,RECOVERED
810742,OTHER          ,ACCESS WLS     ,EL,BLUGRN,10,2000,STOLEN
810743,JEEP           ,,TO,CRMBLU,6,,STOLEN
810744,SPECIALIZED    ,STUMPJUMPER FSR,MT,RED   ,0,5290,STOLEN
810745,UNKNOWN MAKE   ,GIRLS          ,OT,WHI   ,1,200,STOLEN
810746,MARIN OR MARINO,,OT,,10,500,STOLEN
810747,SCHWINN        ,LEISURE BIKE   ,OT,,10,200,STOLEN
810748,GT             ,GRADE SORA 2015,RC,BLU   ,0,799,STOLEN
810749,SUPERCYCLE     ,,MT,ONG   ,18,500,STOLEN
810750,MARINONI       ,,OT,BLK   ,10,,STOLEN
810751,SC             ,HYDRA MEN'S HYB,RG,BLU   ,24,400,STOLEN
810752,SCHWINN        ,HYBRID         ,TO,BLUBLK,18,500,STOLEN
810753,UNK            ,,OT,,10,500,STOLEN
810754,WILLIER        ,CENTO1 SL      ,RC,BLKWHI,10,13000,STOLEN
810755,PAVAN          ,CAMPAGNOLO VELO,RC,YELBLK,10,2000,STOLEN
810756,TREK           ,SERIES 2.1     ,RC,GRN   ,10,,STOLEN
810757,GIANT          ,SEEK 3         ,MT,,0,900,STOLEN
810758,UNKNOWN MAKE   ,,MT,GRY   ,0,200,STOLEN
810760,UNKNOWN MAKE   ,,SC,GRY   ,1,1000,STOLEN
810761,OTHER          ,FULL SUSPENSION,MT,BLU   ,24,4000,STOLEN
810762,JAMIS          ,,MT,,5,,STOLEN
810763,CCM            ,,MT,BLKGRN,21,600,STOLEN
810764,SUPERCYCLE     ,,RG,BLK   ,24,300,STOLEN
810765,OTHER          ,,MT,REDBLK,1,100,STOLEN
810766,GT             ,,MT,REDGLD,18,500,STOLEN
810767,RALEIGH        ,,MT,PLE   ,6,500,STOLEN
810768,"KONA
          ",DEW            ,MT,BLKWHI,8,500,STOLEN
810769,OTHER          ,,MT,,0,3000,STOLEN
810770,OTHER          ,,MT,,0,1000,STOLEN
810771,OTHER          ,,OT,,0,5000,STOLEN
810772,FORESTER       ,2700,SC,BLK   ,1,2300,STOLEN
810773,DEVINCI        ,WELLINGTON     ,OT,,21,800,STOLEN
810774,OTHER          ,,MT,GLD   ,21,200,STOLEN
810775,SPECIALIZED    ,,MT,,14,800,STOLEN
810776,MARINONI       ,,MT,BLU   ,12,2000,STOLEN
810777,OTHER          ,,MT,,1,500,STOLEN
810778,HUFFY          ,MAYHEM         ,MT,ONG   ,18,,UNKNOWN
810779,SUPERCYCLE     ,SC 500         ,MT,RED   ,1,,UNKNOWN
810780,CCM            ,JARGA 10       ,TO,WHI   ,20,,UNKNOWN
810781,BRODIE         ,REMUS          ,OT,LBL   ,1,600,STOLEN
810782,SUPERCYCLE     ,,OT,GRN   ,3,100,STOLEN
810783,SPECIALIZED    ,VENGE          ,OT,WHIYEL,21,6000,STOLEN
810784,CANNONDALE     ,SLICE          ,OT,WHI   ,21,5000,STOLEN
810785,OTHER          ,,MT,,0,,STOLEN
810786,SUPERCYCLE     ,,MT,,0,100,STOLEN
810787,UNKNOWN        ,,MT,BLU   ,8,360,STOLEN
810788,OTHER          ,,OT,WHI   ,1,800,STOLEN
810789,OTHER          ,GHOST LANAO    ,RG,BLK   ,8,590,STOLEN
810790,GIANT          ,,RG,,24,500,STOLEN
810791,GIANT          ,EXCALABER      ,MT,BLK   ,12,680,STOLEN
810792,OTHER          ,BMX HUTCH      ,BM,BLU   ,10,350,STOLEN
810793,OTHER          ,SPECIALIZED    ,MT,BLUSIL,0,800,STOLEN
810794,VICTORY        ,03.Oct,SC,BLU   ,2,,STOLEN
810795,OTHER          ,GHOST KATO1    ,MT,BLKRED,24,750,STOLEN
810796,SCHWINN        ,SOTOCOMFORT    ,RG,SILPNK,0,330,STOLEN
810797,OTHER          ,MOTOBECANE     ,RC,SIL   ,2,,UNKNOWN
810798,NAKAMURA       ,DROPP          ,MT,WHI   ,6,50,UNKNOWN
810799,UNKNOWN MAKE   ,XFS-XWS        ,EL,BGE   ,40,1200,STOLEN
810800,OPUS           ,,OT,BLK   ,0,120,STOLEN
810801,TREK           ,7.5FX          ,RG,WHI   ,12,1300,STOLEN
810803,OTHER          ,,EL,,0,,STOLEN
810804,CCM            ,VAPOUR         ,OT,,14,380,STOLEN
810805,DAYMAK         ,UNKNOWN        ,EL,BLKTAN,1,1800,STOLEN
810806,UNKNOWN        ,,MT,BLKLGR,21,,STOLEN
810807,NORCO          ,CASE           ,MT,WHI   ,3,600,STOLEN
810808,UNKNOWN        ,,RC,RED   ,10,,STOLEN
810809,EMMO           ,HORNET         ,SC,REDBLK,1,1600,STOLEN
810810,OTHER          ,UNKNOWN        ,MT,BLK   ,21,1200,STOLEN
810811,GIANT          ,,MT,GRY   ,9,850,STOLEN
810812,GIANT          ,DEFY           ,RC,WHI   ,6,1000,STOLEN
810813,UNKNOWN MAKE   ,,RG,WHIPLE,10,,STOLEN
810814,HUFFY          ,,RG,PLE   ,10,120,STOLEN
810815,OTHER          ,MENS           ,RG,BLK   ,10,50,STOLEN
810816,OTHER          ,THE BEAST      ,EL,BLK   ,1,800,STOLEN
810817,GIANT          ,CYPRES         ,TO,BLK   ,18,700,STOLEN
810818,XINRI          ,EM39           ,EL,WHI   ,1,1900,STOLEN
810819,OTHER          ,,TO,WHI   ,21,1200,STOLEN
810820,SUPERCYCLE     ,,MT,OTH   ,6,150,STOLEN
810821,GIANT          ,860,MT,WHIYEL,10,,STOLEN
810822,TMC            ,29572V         ,EL,BLU   ,3,2200,STOLEN
810823,FUJI           ,MEN'S          ,TO,DGR   ,1,250,STOLEN
810824,A2B            ,METRO          ,EL,BLK   ,1,4689,STOLEN
810825,HUFFY          ,UNK            ,OT,BLU   ,1,150,STOLEN
810826,GIANT          ,,MT,BLK   ,16,1200,STOLEN
810827,GIANT          ,,OT,GRY   ,16,700,STOLEN
810828,NORCO          ,,BM,YEL   ,10,,STOLEN
810829,MARIN OR MARINO,SAN ANSELMO DS3,RG,,27,850,STOLEN
810830,KHS            ,WINSLOW        ,MT,LBL   ,24,900,STOLEN
810831,HUFFY          ,MENS           ,MT,BLU   ,18,108,STOLEN
810832,SIXTHREEZERO   ,XDS CROSS      ,OT,GRY   ,21,500,STOLEN
810833,GARNEAU        ,5AXIS          ,RC,BLKONG,24,,RECOVERED
810834,GIANT          ,SEDONA         ,OT,,10,,STOLEN
810835,GIANT          ,ROAM           ,MT,GRYRED,21,800,STOLEN
810836,DEVINCI        ,JOHNSON        ,RG,,13,2600,STOLEN
810837,SUPERCYCLE     ,,MT,PNK   ,10,,STOLEN
810838,SPECIALIZED    ,LANGSTER       ,RG,BLUWHI,1,660,STOLEN
810839,GIANT          ,,MT,BLUYEL,21,,STOLEN
810840,GIANT          ,,MT,BLKGRY,18,,STOLEN
810841,NORCO          ,VR-4           ,OT,BLK   ,0,600,STOLEN
810842,OTHER          ,,OT,RED   ,1,200,STOLEN
810843,(UNK)          ,,EL,RED   ,1,,STOLEN
810844,NIVOLET        ,RACE 2         ,RC,WHISIL,10,1500,STOLEN
810845,TREK           ,EMONDA ALR 4   ,MT,BLKGRY,18,2000,STOLEN
810846,OTHER          ,,OT,BLK   ,0,100,STOLEN
810847,UNKNOWN        ,,MT,REDWHI,12,800,STOLEN
810848,PROTOUR        ,PROMOBILE      ,SC,,4,5000,STOLEN
810849,DIAMONDBACK    ,RESPONSE       ,MT,BRNGLD,27,300,STOLEN
810850,NORCO          ,IGNIGHTER      ,MT,RED   ,1,300,RECOVERED
810851,OT             ,TARMAC M2      ,RC,RED   ,18,1865,STOLEN
810852,OT             ,ALLEZ SPORT    ,RC,WHI   ,18,1500,STOLEN
810853,OTHER          ,,OT,GRY   ,12,,STOLEN
810854,OT             ,EVO RIVER SPORT,TO,SIL   ,21,600,STOLEN
810855,FELT           ,Z85            ,RC,,20,,STOLEN
810856,6KU            ,DALLAS         ,RG,BRZ   ,1,666,STOLEN
810857,DEVICE         ,,RG,GRYBLU,21,,STOLEN
810858,UNKNOWN MAKE   ,,RG,BLK   ,1,200,STOLEN
810859,CCM            ,,RG,REDWHI,18,300,STOLEN
810860,EMMO           ,MONSTER        ,EL,BLK   ,3,,STOLEN
810861,OTHER          ,MIX-TAPE       ,OT,GLD   ,5,475,STOLEN
810862,DEVINCI        ,,RG,GRY   ,21,600,STOLEN
810863,NORCO          ,RIDE           ,MT,BLK   ,0,,STOLEN
810864,UNKNOWN MAKE   ,,TO,BLK   ,1,1100,RECOVERED
810865,GARY FISHER    ,,MT,LGR   ,27,3000,STOLEN
810866,UNKNOWN MAKE   ,PRIDE LEGEND   ,SC,,0,2000,STOLEN
810867,EMMO           ,KNIGHT         ,EL,BLK   ,1,2000,STOLEN
810868,SPECIALIZED    ,ROLL SPORT     ,RG,GRN   ,21,759,STOLEN
810869,GIANT          ,,MT,BLU   ,64,2000,STOLEN
810870,BIANCHI        ,CINELLI        ,RC,BLK   ,1,4000,STOLEN
810871,NORCO          ,A2             ,RC,,18,3000,STOLEN
810872,UNKNOWN MAKE   ,UNKNOWN        ,RG,GRY   ,1,300,STOLEN
810873,OTHER          ,UNKNOWN        ,EL,BLK   ,0,1000,STOLEN
810874,OTHER          ,CROSSTRAINING  ,MT,BLK   ,5,800,STOLEN
810875,OTHER          ,CROSS TRAINING ,MT,BLU   ,5,800,STOLEN
810876,SUNRA          ,EM70           ,EL,YEL   ,0,8000,STOLEN
810877,BEJING         ,,EL,BLK   ,0,1199,STOLEN
810878,OTHER          ,,EL,BLU   ,1,2000,STOLEN
810879,SPECIALIZED    ,,MT,RED   ,21,612,STOLEN
810880,CCM            ,UNKNOWN        ,MT,BLU   ,18,600,STOLEN
810881,UNKNOWN        ,UNKNOWN        ,MT,GRY   ,18,1000,STOLEN
810882,GIANT          ,DEFY           ,OT,BLK   ,21,2000,STOLEN
810883,GIANT          ,RAPID          ,OT,BLKRED,27,1500,STOLEN
810885,SOLO ROCK      ,,FO,BLK   ,0,2000,STOLEN
810886,CCM            ,SL2.0          ,MT,BLK   ,21,400,STOLEN
810887,SPECIALIZED    ,CIRRUS         ,OT,GRY   ,18,200,STOLEN
