event_id,make,model,bike_type,colour,speed,cost,status
203444,FJ,ABSOLUTE 2.1,RG,DGR,21,1500,STOLEN
203445,OT,PLUTONIUM,RC,WHI,18,2200,STOLEN
203446,GI,,MT,BLU,18,799,STOLEN
203447,SCHWINN,TESLIN,RG,RED,21,600,STOLEN
203448,SUPERCYCLE,,RG,BLK,21,110,STOLEN
203449,OT,,RG,PNK,1,250,RECOVERED
203450,KO,DEW,TO,DBL,21,700,STOLEN
203451,OT,ROMULUS,RG,BRN,12,1200,STOLEN
203452,OT,POCKET ROCKET,FO,BLK,24,1200,STOLEN
203453,OT,SPEED PRO,FO,ONG,24,1000,STOLEN
203454,UK,,OT,BLK,1,500,STOLEN
203455,NO,VFR,RG,WHI,21,907.39,STOLEN
203456,TR,,TO,BLK,10,2500,STOLEN
203457,TR,,RG,WHI,10,1000,STOLEN
203458,TR,,TO,SIL,18,500,STOLEN
203459,OT,,RG,BLK,1,1000,STOLEN
203460,CCM,TORRENT AL,MT,GLD,1,,UNKNOWN
203461,TR,20,OT,GRY,21,550,STOLEN
203462,NO,,RG,BLU,12,600,STOLEN
203463,CC,,MT,,21,0,STOLEN
203464,UK,,RG,,7,0,STOLEN
203465,OT,UMBRIA 1,RG,MRN,21,300,STOLEN
203466,OT,,RG,BLK,1,500,STOLEN
203467,UK,EVERYDAY TRAVEL,MT,CRM,10,189,STOLEN
203468,UK,,MT,BLU,10,169,STOLEN
203469,UK,,MT,,10,189,STOLEN
203470,UK,,TO,BGE,21,1800,STOLEN
203471,UK,,TO,BGE,21,1800,STOLEN
203472,OT,VITA,RG,PNK,18,700,STOLEN
203473,OT,HARPER FIXIE,RG,WHI,1,260,STOLEN
203474,GI,ROAM XR1,MT,BLK,27,1200,STOLEN
203475,SPECIALIZED,HARD ROCK AND C,MT,SIL,21,2000,STOLEN
203476,OT,,RG,GRY,1,1000,STOLEN
203477,OT,STUMPJUMPER FSR,MT,BLK,27,2500,STOLEN
203478,OT,NEMESIS 650 SP,MT,WHI,9,700,STOLEN
203479,OT,CLASSICO,RG,BLK,7,400,STOLEN
203480,SC,GTX2,RC,RED,21,549.99,STOLEN
203481,SU,SC700C SOLARIS,RG,BLK,21,235,STOLEN
203482,GI,ROVE 1,RG,GLD,10,1300,STOLEN
203483,CC,,RG,,10,350,STOLEN
203484,OT,,MT,DGR,18,0,STOLEN
203485,GI,,MT,BLK,27,800,STOLEN
203486,GI,,RC,BLK,27,2000,STOLEN
203487,OT,BUSHWHACKER,TO,PNK,18,800,STOLEN
203488,OT,2014 UNO,OT,GRY,1,750,STOLEN
203489,SPECIALIZED,ALLEZ,RC,BLK,18,300,STOLEN
203490,KO,DEW CHARCOAL 59,RG,BLK,27,829.75,STOLEN
203491,UK,,RG,GRY,21,400,STOLEN
203492,UK,,OT,YEL,1,500,STOLEN
203493,UK,,MT,BLK,21,450,STOLEN
203494,IH,,MT,,21,500,STOLEN
203495,NO,RIDEAU,RG,BLU,16,650,STOLEN
203496,OT,,RC,GRY,24,2500,STOLEN
203497,SC,04S2786A/071112,OT,RED,21,549.99,STOLEN
203498,UK,,MT,BLU,5,150,STOLEN
203499,GI,LIV ACTIVE ALIG,RG,TRQ,21,500,STOLEN
203500,OT,THE ADMIRAL,RG,BLU,1,350,STOLEN
203501,GI,,MT,WHI,21,600,STOLEN
203502,OT,ROMAX,RG,BRN,20,2350,STOLEN
203503,OT,,TO,,18,,STOLEN
203504,TR,1.5 H2,RC,BLK,10,1000,STOLEN
203505,OT,CORSO27.5 MTB,RG,BLK,99,500,STOLEN
203506,NO,CITYGLIDE,RG,PLE,8,750,STOLEN
203507,OT,VITA,TO,WHI,18,1900,STOLEN
203508,SC,,MT,ONG,21,700,STOLEN
203509,GI,ESCAPE 3,RG,BLK,21,499,STOLEN
203510,GI,TALON 3,MT,BLK,27,659,STOLEN
203511,GT,TRANSEO,RG,GRY,21,500,STOLEN
203512,OT,,MT,RED,21,850,STOLEN
203513,GT,,MT,BLK,27,400,STOLEN
203514,OT,VELO GREEN 21 S,OT,GRN,21,76.56,STOLEN
203515,DB,INSIGHT,RG,,24,400,STOLEN
203516,CA,BAD BOY 9,OT,BLK,24,800,STOLEN
203517,GI,ESCAPE,TO,GRY,8,500,STOLEN
203518,CC,CCM ENDURANCE 7,RC,BLK,14,549.99,STOLEN
203519,RA,NEWSON'S,MT,DGR,6,350,STOLEN
203520,RM,SHERPA 10,MT,BGE,26,500,STOLEN
203521,DB,APPROACH,MT,BLU,26,500,STOLEN
203522,OT,LAGER,RG,WHI,1,600,STOLEN
203523,GI,,RG,GRY,24,0,STOLEN
203524,NO,,BM,ONG,25,300,STOLEN
203525,OT,CROSSTRAIL,TO,BLK,21,900,STOLEN
203526,OT,SIRRIUS,TO,BLK,21,800,STOLEN
203527,CA,BAD BOY 4,RG,BLK,24,1500,STOLEN
203528,OT,REMUS,RG,GRY,1,836.2,STOLEN
203529,OT,VINTAGE,RG,BLK,5,1000,STOLEN
203530,KH,URBAN SOUL,RG,,1,500,STOLEN
203531,GI,FCR2,TO,BLU,27,400,STOLEN
203532,GI,FASTROAD SLR1,TO,BLU,20,850,STOLEN
203533,FJ,FEATHER,RG,RED,1,700,STOLEN
203534,SC,"GRANDE 29""""",MT,BLU,24,0,STOLEN
203535,SC,,MT,BLK,10,350,STOLEN
203536,MA,FAIRFAX,RG,SIL,21,500,STOLEN
203537,OT,,RG,BLK,10,350,STOLEN
203538,IN,,RG,WHI,6,400,STOLEN
203539,OT,ALLEZ SPORT,RC,BLU,9,1100,STOLEN
203540,RA,,MT,PLE,24,200,STOLEN
203541,CA,CAAD10,RC,WHI,11,1600,STOLEN
203542,CA,CAAD10,RC,WHI,11,1700,STOLEN
203543,TR,FX 7.2 2015,OT,BLK,24,700,STOLEN
203544,GI,LIV ALIGHT,OT,BLK,8,750,STOLEN
203545,SU,NITRO XT,MT,BLK,21,150,STOLEN
203546,OT,ROAM,RG,ONG,21,900,STOLEN
203547,OT,E-BREEZE,EL,TRQ,30,1499,STOLEN
203548,OT,CAMPIONE DEL MO,RC,BLU,10,200,STOLEN
203549,CA,SUPERSIX,RC,WHI,10,2399.95,STOLEN
203550,OT,,RG,BLK,24,550,STOLEN
203551,GI,GIANT ESCAPE 2,RG,LGR,24,600,STOLEN
203552,OT,THE NIGHT,OT,GRY,1,400,STOLEN
203553,KONA,DEW,RG,BLK,18,100,STOLEN
203554,TR,,MT,BLU,21,300,STOLEN
203555,OT,2015 SPEC. VITA,TO,PLE,12,1965,STOLEN
203556,OT,ALLIED,MT,BLK,3,900,STOLEN
203557,OT,2016 HYBRID,OT,BLK,3,1016.99,STOLEN
203558,SC,,MT,RED,7,200,STOLEN
203559,TR,7.2 FX,RG,RED,24,600,STOLEN
203560,OT,OATH,BM,DBL,1,159.99,STOLEN
203561,OT,SPARK 3.0,RC,BLK,18,1200,STOLEN
203562,CC,ORION 700C,OT,OTH,20,300,STOLEN
203563,UK,INTERCEPT,EL,,29,1900,STOLEN
203564,KO,HAHANNA,MT,RED,18,100,STOLEN
203565,OT,260,MT,BLK,18,406.77,STOLEN
203566,GI,SEDONA,RG,PLE,21,500,STOLEN
203567,TR,,TO,GRY,21,800,STOLEN
203568,UK,FOCUS URBAN 8 B,MT,GRY,8,1300,STOLEN
203569,RA,,MT,GRY,27,450,STOLEN
203570,CA,HYBRID,OT,,21,900,STOLEN
203571,RA,,TO,,10,0,STOLEN
203572,OT,LADIES 8200,MT,BLU,21,460,STOLEN
203573,KH,FLITE100,OT,GRY,1,500,STOLEN
203574,TR,,RG,BLK,18,1200,STOLEN
203575,CC,CCM KROSSPORT M,MT,WHI,21,499,STOLEN
203576,GI,TCX ADVANCED,RC,GRY,16,3152,STOLEN
203577,GF,,RG,BLK,1,1097.84,STOLEN
203578,GI,ESCAPE 3,RG,GRY,21,500,STOLEN
203579,TR,TREK MULTITRACK,MT,YEL,1,0,STOLEN
203580,OT,PANAMAO X2,RG,BLK,24,1000,STOLEN
203581,GI,,RG,BLK,21,600,STOLEN
203582,TR,7.2 FX,TO,BLU,21,600,STOLEN
203583,OT,UMBRIA II,RG,WHI,21,400,STOLEN
203584,CC,,RC,ONG,12,450,STOLEN
203585,OT,,RG,BLK,21,563,STOLEN
203586,TR,REMEDY 7,MT,BLK,14,2500,STOLEN
203587,NO,VFR5,RG,BLK,24,729,STOLEN
203588,UK,BEAUMONT-7 SPEE,RG,GRN,7,220,STOLEN
203589,NO,STORM 9.1,MT,GRY,21,530,STOLEN
203590,OT,UMBRIA III,RG,RED,12,400,STOLEN
203591,GT,AVALANCHE COMP,MT,GRY,50,600,STOLEN
203592,GT,AVALANCHE,MT,GRY,50,600,STOLEN
203593,CA,,RG,GRY,35,1000,RECOVERED
203594,KO,"LAVA DOME 29""""",MT,BLK,24,750,STOLEN
203595,BI,NOT SURE,MT,GRY,27,700,STOLEN
203596,OT,,OT,RED,24,300,STOLEN
203597,UK,,MT,SIL,8,400,STOLEN
203598,TR,EN 14781,RC,WHI,21,1000,STOLEN
203599,FJ,CROSSTOWN,OT,DGR,21,536.75,STOLEN
203600,KH,T-REX,MT,SIL,21,500,STOLEN
203601,SU,,MT,,24,200,STOLEN
203602,GT,AGRESSOR,MT,BLU,12,250,STOLEN
203603,CC,,MT,BLK,21,300,STOLEN
203604,OT,,RG,BLU,8,800,STOLEN
203605,UK,,OT,BLK,1,420,STOLEN
203606,BI,BIANCHI,OT,DBL,21,1000,STOLEN
203607,GI,,MT,BLU,7,700,STOLEN
203608,DB,HANJO,RG,BLK,16,789.87,STOLEN
203609,SC,GTX-2 700 C,MT,RED,21,555,STOLEN
203610,SC,,RG,BLU,12,70,STOLEN
203611,DAYMAK,,SC,,5,,STOLEN
203612,OT,NINETEEN SEVENT,TO,MRN,10,1200,STOLEN
203613,UK,GLOBE3.1,RG,BLK,8,1200,STOLEN
203614,KO,ROUNDABOUT,RG,CPR,9,1100,STOLEN
203615,SC,,RG,WHI,21,500,STOLEN
203616,OT,,RG,GRY,1,400,STOLEN
203617,GT,KARAKORAM ELITE,MT,BLK,27,950,STOLEN
203618,GT,KARAKORAM SPORT,MT,BLK,27,700,STOLEN
203619,NO,,MT,BLU,22,835,STOLEN
203620,UK,,RG,GRY,8,650,STOLEN
203621,GI,,MT,,10,1959,STOLEN
203622,NA,,OT,SIL,18,299.99,STOLEN
203623,UK,ROADRUNNER VENT,RG,PNK,12,0,STOLEN
203624,FJ,,RG,WHI,1,689.99,STOLEN
203625,NA,,MT,,7,450,STOLEN
203626,UK,,OT,GRN,1,160,STOLEN
203627,GI,MOUNTAIN BIKE,MT,BLU,21,400,STOLEN
203628,CA,,RG,,10,0,STOLEN
203629,OT,,RG,SIL,18,800,STOLEN
203630,CC,PRESTO,RC,BLK,21,450,STOLEN
203631,UK,,RG,BLK,8,800,STOLEN
203632,TR,FX,RG,BLK,21,500,STOLEN
203633,OT,THE KNIGHT,RG,GRY,1,350,STOLEN
203634,RM,FUSION 930,MT,BLK,24,870,STOLEN
203635,UK,ALLEGRO2,RG,BLK,21,600,STOLEN
203636,UK,ALLEGRO2,RG,BLK,21,600,STOLEN
203637,SC,GTX-2 700C,OT,OTH,21,549.99,STOLEN
203638,OT,,BM,WHI,1,0,STOLEN
203639,UK,,MT,TRQ,3,1200,STOLEN
203640,GI,?,MT,SIL,18,500,STOLEN
203641,KH,FLAGSTAFF 29ER,MT,,24,2500,STOLEN
203642,OT,NOVARA,MT,BLK,21,379.99,STOLEN
203643,FJ,FEATHER,RC,,1,1050.64,STOLEN
203644,CA,CAAD10,RC,,21,3300,STOLEN
203645,OT,ROAD BIKE,RG,LBL,3,150,STOLEN
203646,CA,,RG,SIL,24,1000,STOLEN
203647,TR,DOMANE 2.0,RC,WHI,21,1300,STOLEN
203648,UK,,EL,WHI,30,1200,STOLEN
203649,UK,,EL,WHI,30,1200,STOLEN
203650,SU,TEMPO,RG,SIL,21,350,STOLEN
203651,KO,JAKE,TO,RED,18,800,STOLEN
203652,SU,1800,MT,,18,100,STOLEN
203653,OT,,RG,BLK,3,0,STOLEN
203654,OT,SILVERSTONE,RC,BLK,46,1605,STOLEN
203655,FJ,CLASSIC (TRACK),OT,BLK,1,850,STOLEN
203656,FJ,TRACK CLASSIC,RC,BLK,1,850,STOLEN
203657,OT,STOCKHOLM,OT,BLK,24,300,STOLEN
203658,GI,,RG,DBL,5,581,STOLEN
203659,KH,URBAN SOUL,RC,BLK,1,1000,STOLEN
203660,SU,MOUNTAIN BIKE,MT,GRN,18,150,STOLEN
203661,OT,,RG,BLU,10,0,STOLEN
203662,OT,SIRRUS,RC,BLK,10,800,STOLEN
203663,RA,ROYALE,OT,BLU,21,0,STOLEN
203664,UK,CROSSTRAIL,MT,RED,9,1300,STOLEN
203665,OT,SIRRUS SPORT ME,OT,LGR,9,1000,STOLEN
203666,TR,ANTELOPE,MT,BLK,7,390,STOLEN
203667,OT,,RG,DGR,1,300,STOLEN
203668,CA,CANNONDALE QUIC,RG,TRQ,20,999,STOLEN
203669,MA,,RG,SIL,21,500,STOLEN
203670,TR,,TO,,24,500,STOLEN
203671,GI,RAPID (SIZE = M,TO,WHI,24,500,STOLEN
203672,GI,,MT,WHI,24,750,STOLEN
203673,UK,TALON,RC,WHI,30,2500,STOLEN
203674,RM,,MT,BLU,21,600,STOLEN
203675,GI,YUKON,MT,BLK,12,0,STOLEN
203676,GI,ESCAPE 2,RG,GRY,20,553,STOLEN
203677,OT,TRICROSS,RG,ONG,1,1000,STOLEN
203678,NO,VFR,RG,GRY,21,1000,STOLEN
203679,UK,,MT,DBL,7,0,STOLEN
203680,RA,PORTAGE,RG,SIL,18,500,STOLEN
203681,GI,RAPID 2,RG,SIL,27,699,STOLEN
203682,TR,2016,RG,BLK,10,600,STOLEN
203683,TR,,TO,GRY,5,700,STOLEN
203684,CC,APEX,MT,BLK,24,725,STOLEN
203685,CC,KROSSPORT,RG,WHI,21,565,STOLEN
203686,OT,UMBRIA II,RG,WHI,21,400,STOLEN
203687,OT,MB265,RG,TRQ,12,400,STOLEN
203688,NO,,RG,BLK,1,0,STOLEN
203689,UK,,RG,MRN,5,250,STOLEN
203690,NO,SAMURAI,MT,ONG,1,319,STOLEN
203691,KH,FLITE,RG,DGR,1,500,STOLEN
203692,CA,SYNAPSE 7,RC,BLK,21,1000,STOLEN
203693,TR,,RC,WHI,21,1200,STOLEN
203694,RA,CADENT I8,RG,BLK,6,2000,STOLEN
203695,RM,,MT,RED,21,1000,STOLEN
203696,SU,,RG,,7,200,STOLEN
203697,TR,,MT,GRY,6,500,STOLEN
203698,UK,DAKAR XC COMP,MT,BLK,27,1700,STOLEN
203699,UK,DAKODA XC,MT,LBL,27,1000,STOLEN
203700,RM,FUSION,MT,GRY,24,900,STOLEN
203701,GI,GIANT ANYROAD C,RG,GRY,11,2000,STOLEN
203702,GI,VIA,RG,BLK,3,600,STOLEN
203703,UK,,RC,BLK,21,1000,STOLEN
203704,RA,RALEIGH REDUX 0,OT,BLK,8,620,STOLEN
203705,SU,,RG,RED,18,0,STOLEN
203706,SU,,RG,RED,18,0,STOLEN
203707,UK,ROCKHOPPER,MT,BLK,18,1000,STOLEN
203708,UK,,MT,WHI,15,900,STOLEN
203709,UK,,RG,,1,0,STOLEN
203710,FAT BIKE,BEARGREASE,MT,BLKBGE,22,4000,STOLEN
203711,CC,,MT,BLU,20,400,STOLEN
203712,OT,,RG,WHI,24,600,STOLEN
203713,OT,,RG,BLK,21,300,STOLEN
203714,OT,,RG,MRN,12,500,STOLEN
203715,CA,F800 CAD2,MT,ONG,21,350,STOLEN
203716,RA,REVENIO 1.0,RC,GRY,21,750,STOLEN
203717,GI,ELECTRIC BICYCL,EL,DBL,7,1000,STOLEN
203718,OT,CROSS TRAIL,RG,BLK,15,849,STOLEN
203719,HF,HUFFY BICKCLE M,RG,PLE,18,108,STOLEN
203720,OT,MARK II,RG,BLU,7,600,STOLEN
203721,CA,SUPER V 1000,MT,BLU,8,0,STOLEN
203722,KH,FLITE 100,RC,BLK,1,700,STOLEN
203723,OT,MILANO,RG,SIL,20,650,STOLEN
203724,FJ,FEATHER,RG,LGR,1,700,STOLEN
203725,GI,TRANSEND,RG,SIL,24,900,STOLEN
203726,DB,,MT,BLK,21,200,STOLEN
203727,SC,,OT,RED,24,550,STOLEN
203728,OT,FOREST FIXIE,RG,DGR,1,475,STOLEN
203729,GT,TRANSEO 4.0,OT,GRY,24,650,STOLEN
203730,OT,ALBA LX,RC,PLE,14,0,STOLEN
203731,NO,CITY GLIDE,RG,WHI,3,575,STOLEN
203732,SU,,OT,BLU,6,217.98,STOLEN
203733,SU,VICE,MT,BLK,18,100,STOLEN
203734,FJ,DECLARATION 201,RG,BLK,1,600,STOLEN
203735,KO,BLAST,MT,GRN,8,0,STOLEN
203736,TR,,MT,BLK,24,903.99,STOLEN
203737,CC,,MT,SIL,24,500,STOLEN
203738,UK,NOT SURE,MT,SIL,24,500,STOLEN
203739,NO,YORKVILLE M,RG,DGR,18,450.87,STOLEN
203740,GT,ROADBIKE,RC,BLK,50,800,STOLEN
203741,OT,,MT,BLK,8,850,STOLEN
203742,GI,ROAM,MT,BLK,27,1000,STOLEN
203743,TR,8.3 DS 19 TREK,RG,BLK,24,1140,STOLEN
203744,GI,SEEK-2,RG,DGR,24,556.1,STOLEN
203745,OT,NINE 70,MT,BLU,24,1000,STOLEN
203746,GI,,RG,GRY,8,800,STOLEN
203747,SU,,RG,RED,3,200,STOLEN
203748,GI,ROAM 3,MT,BLK,24,700,STOLEN
203749,OT,METRIX,TO,WHI,27,1500,STOLEN
203750,GI,SEDONA,MT,BGE,21,800,STOLEN
203751,KO,DEW PLUS,OT,GRN,24,900,STOLEN
203752,TR,DUAL SPORT (DS),RG,BLK,30,1500,STOLEN
203753,TR,FX 7.4 WSD,RG,SIL,27,1000,STOLEN
203754,SA,,MT,WHI,7,1200,STOLEN
203755,GI,HYBRID/CITY BIL,RG,GRY,24,600,STOLEN
203756,IN,DESTINY,RG,WHI,7,350,STOLEN
203757,OT,,RC,BLK,1,450,STOLEN
203758,GI,,RG,WHI,21,885,STOLEN
203759,OT,,RG,RED,1,500,STOLEN
203760,OT,,RG,LGR,1,350,STOLEN
203761,CC,,MT,BLK,21,639,STOLEN
203762,CC,,MT,RED,21,650,STOLEN
203763,NA,,MT,BLK,21,300,STOLEN
203764,KH,900 FLITE,RC,BLK,20,3000,STOLEN
203765,OT,GALAXY,TO,BRN,10,400,STOLEN
203766,CA,LRG CDALE 14 QU,OT,BLK,18,1100,STOLEN
203767,NO,PINNACLE,MT,GRY,12,300,STOLEN
203768,KO,DEW,RG,BLK,21,700,STOLEN
203769,UK,,RG,BLK,1,300,STOLEN
203770,UK,,RG,,1,300,STOLEN
203771,KO,JAKE,TO,CPR,16,900,STOLEN
203772,OT,STRADA 600,OT,BLK,21,1200,STOLEN
203773,RA,PORTAGE,MT,BLK,18,300,STOLEN
203774,MA,SAN RAFAEL,RG,GRY,21,580,STOLEN
203775,IH,,MT,DGR,9,0,STOLEN
203776,OT,MANTRA,RC,SIL,30,400,STOLEN
203777,CA,CANNONDALE,TO,WHI,18,1000,STOLEN
203778,RA,HYBRID,RG,GRN,21,350,STOLEN
203779,GI,3,RG,BLK,25,499,STOLEN
203780,SU,REACTION MEN'S,OT,BLK,18,299.99,STOLEN
203781,OT,AXIS 5,RC,BLK,22,700,STOLEN
203782,OT,,RG,BLK,5,500,STOLEN
203783,SC,VOLARE 1200,OT,OTH,21,350,STOLEN
203784,SU,,OT,BLU,18,750,STOLEN
203785,TR,7.2,OT,BLK,8,700,STOLEN
203786,CA,,RG,BLK,10,3500,STOLEN
203787,CA,QUICK DISC 5,RG,BLK,9,900,STOLEN
203788,UK,SECTEUR SPORT,RC,RED,18,1300,STOLEN
203789,OT,,RG,SIL,21,250,STOLEN
203790,RA,REVENIO 1.0,RC,SIL,11,600,STOLEN
203791,RA,DETOUR,RG,GRY,7,450,STOLEN
203792,SU,NITRO,MT,GRY,21,169.99,STOLEN
203793,CC,EMPIRE,MT,BLK,21,199.99,STOLEN
203794,OT,ELEGANCE 702,RG,GRY,18,600,STOLEN
203795,SU,SUPERCYCLE,MT,TRQ,21,180,STOLEN
203796,RM,RC 50 M,MT,BLK,9,927,STOLEN
203797,CC,ENDURANCE,RC,ONG,14,350,STOLEN
203798,OT,,RG,WHI,1,500,STOLEN
203799,OT,FIRENZE,MT,DGR,21,400,STOLEN
203800,OT,KENSINGTON,OT,BLU,6,250,STOLEN
203801,SU,,RG,LBL,15,179.99,STOLEN
203802,GI,ROAM 1,MT,BLK,30,800,STOLEN
203803,GT,AVALANCHE,MT,WHI,27,500,STOLEN
203804,TR,"REMEDY 9, 2014",MT,ONG,20,4800,STOLEN
203805,FJ,STROLL,RC,BLK,1,770,STOLEN
203806,NA,,RG,BLK,18,200,STOLEN
203807,OT,,OT,SIL,1,500,STOLEN
203808,TR,8.4 DS,MT,WHI,27,994,STOLEN
203809,UK,,RG,BLK,24,75,STOLEN
203810,GI,2012 GIANT ESCA,RG,WHI,8,550,STOLEN
203811,EM,,SC,BLK,32,2800,STOLEN
203812,SU,,MT,WHI,18,0,STOLEN
203813,OT,,RC,BLK,1,0,STOLEN
203814,GI,?105,RG,BLU,11,1599.99,STOLEN
203815,SP,,RC,,5,400,STOLEN
203816,GT,,TO,LGR,21,700,STOLEN
203817,UK,HARDROCK SPORT,MT,BLK,21,500,STOLEN
203818,NO,CHARGER 9.3 (20,MT,BLU,21,1200,STOLEN
203819,GI,FAST ROAD SLR-1,RC,GRY,10,1600,STOLEN
203820,GI,FASTROAD SLR,RC,BLK,21,1600,STOLEN
203821,GI,EXPRESSWAY (I T,FO,BLK,7,0,STOLEN
203822,OT,CODA ELITE,RG,BLK,27,1461,RECOVERED
203823,OT,CODA ELITE,RG,BLK,27,906,STOLEN
203824,OT,CODA ELITE,RG,BLK,27,906,STOLEN
203825,CC,,MT,PLE,10,800,STOLEN
203826,UK,,RG,WHI,40,0,STOLEN
203827,KH,,OT,BLK,1,450,STOLEN
203828,UK,,OT,BGE,1,250,STOLEN
203829,OT,,RG,BLU,6,200,RECOVERED
203830,OT,,RG,BLU,6,200,STOLEN
203831,TR,,OT,SIL,15,600,STOLEN
203832,SC,,RG,RED,26,100,STOLEN
203833,OT,2017 SIRRUS CAR,RG,RED,22,2600,STOLEN
203834,UK,NOT THE FULL BI,MT,,1,0,STOLEN
203835,NO,13 INDIE 4 BLAC,RG,BLK,16,450,STOLEN
203836,RM,FUSION 930,MT,BLK,18,882,STOLEN
203837,OT,,RG,BLK,1,0,STOLEN
203838,GI,,RG,BLU,15,800,STOLEN
203839,OT,GTR,RC,BLK,18,2440,STOLEN
203840,UK,ELITE,TO,SIL,12,1000,STOLEN
203841,OT,COMMUTER,OT,BLK,7,300,STOLEN
203842,SC,,TO,DGR,8,200,STOLEN
203843,GI,XTC 20,RG,YEL,7,350,STOLEN
203844,GT,GRADE COMP FB,RG,BLU,15,679.99,STOLEN
203845,MO,,MT,GLD,21,400,STOLEN
203846,GI,ROVE 0,TO,SIL,9,950,STOLEN
203847,UK,,RG,LGR,5,200,STOLEN
203848,OT,,RC,RED,40,1200,STOLEN
203849,OT,URBANIA,OT,WHI,8,400,STOLEN
203850,TR,,RG,BLK,18,1360,STOLEN
203851,NO,INDIE 2,MT,BLK,21,600,STOLEN
203852,OT,ORBITA,MT,BLK,21,250,STOLEN
203853,SC,HYDRA 700CC,TO,LBL,21,395,STOLEN
203854,OT,,SC,SIL,1,100,STOLEN
203855,UK,,SC,BLK,1,75,STOLEN
203856,OT,VENTURA RACE FE,RC,PLE,20,700,STOLEN
203857,HF,,MT,SIL,25,230,STOLEN
203858,UK,ST-TROPEZ,RG,BLK,24,630,STOLEN
203859,OT,,MT,RED,8,100,STOLEN
203860,UK,,OT,BLK,1,550,STOLEN
203861,RA,,MT,TRQ,12,350,STOLEN
203862,DB,HYBRID,RG,,12,150,STOLEN
203863,SP,,MT,BLK,12,350,STOLEN
203864,RA,,MT,GRY,10,100,STOLEN
203865,GT,AGGRESSOR,MT,BLK,7,500,STOLEN
203866,OT,,RG,BLK,1,150,STOLEN
203867,CC,,OT,WHI,1,0,STOLEN
203868,CA,QUICK 4,OT,BLK,12,900,STOLEN
203869,RA,SERENGETI,RG,BLU,21,700,STOLEN
203870,GI,IGUANA,MT,BRN,21,900,STOLEN
203871,NO,YORKVILLE??,RG,BLU,21,500,STOLEN
203872,PR,,MT,PLE,10,150,STOLEN
203873,UK,,RC,BLK,1,650,STOLEN
203874,BI,JAPANESE HI-MN,RC,LBL,14,700,STOLEN
203875,TR,520,TO,GRN,18,1400,STOLEN
203876,OT,ORMA HT 2015,MT,BLK,21,269,STOLEN
203877,CC,MOUNTAIN BIKE,MT,BLU,18,500,STOLEN
203878,OT,SOULVILLE,RG,WHI,3,750,STOLEN
203879,CA,SILK ROAD CAAD2,TO,RED,15,1000,STOLEN
203880,OT,CAMELEON,MT,SIL,27,400,STOLEN
203881,CC,HTTP://WWW.CANA,RG,BLU,21,300,STOLEN
203882,NO,,MT,GRY,27,949,STOLEN
203883,AQUILA,PLUG 0,RG,BGE,1,679.99,STOLEN
203884,UK,,MT,BLK,7,450,STOLEN
203885,FJ,ADVENTURE,MT,BLK,7,450,STOLEN
203886,KO,HAHANNA,MT,BRZ,21,100,STOLEN
203887,OT,,RC,RED,12,200,STOLEN
203888,OT,,MT,GRY,1,1000,STOLEN
203889,OT,,RG,DGR,1,400,STOLEN
203890,SC,,OT,OTH,1,500,STOLEN
203891,CC,CCM ORION,RG,BLU,21,338.99,STOLEN
203892,UK,,MT,LBL,10,0,STOLEN
203893,OT,,TO,BLK,1,350,STOLEN
203894,UK,STUMPJUMPER,MT,BLU,2,300,STOLEN
203895,OT,SIRRUS ELITE,OT,SIL,21,1700,STOLEN
203896,GI,,MT,BLU,27,950,STOLEN
203897,SC,GTX-2 700C,RG,RED,21,549.99,STOLEN
203898,IN,,RG,MRN,30,250,STOLEN
203899,SU,THE SUPERCYCLE,MT,PLE,18,130,STOLEN
203900,TR,FX 3,OT,,10,700,STOLEN
203901,OT,,RG,BLU,10,240,STOLEN
203902,OT,MASH BOLT,RC,SIL,1,1100,STOLEN
203903,GI,ESCAPE 1,RG,SIL,24,500,STOLEN
203904,OT,ALLEZ,TO,WHI,10,2500,STOLEN
203905,UK,,RG,,21,300,STOLEN
203906,GF,HOO KOO E KOO 1,MT,GRY,21,900,STOLEN
203907,TR,DS321,MT,BLK,21,1000,STOLEN
203908,NO,,MT,BLU,16,2300,STOLEN
203909,UK,MTB,MT,BLK,10,4500,STOLEN
203910,UK,,OT,PNK,6,200,STOLEN
203911,CC,,RG,BLU,1,150,RECOVERED
203912,RM,,MT,BLK,7,700,STOLEN
203913,OT,KATO,MT,BLK,24,800,STOLEN
203914,GT,GT AGGRESSOR,MT,GRY,35,550,STOLEN
203915,OT,GROS LOUIS 2,OT,ONG,21,1921,STOLEN
203916,UK,,OT,RED,1,150,STOLEN
203917,OT,CROSSBOW,RC,WHI,18,2800,STOLEN
203918,NO,YORKVILLE,RG,BLU,21,675,STOLEN
203919,KO,JAKE,RG,BLK,19,1000,STOLEN
203920,KO,DEW C59 2013,RG,BLK,24,600,STOLEN
203921,GI,TRANCE X1,MT,BLK,30,2000,STOLEN
203922,CC,VECTOR,OT,BLU,21,300,STOLEN
203923,TR,SOHO,RG,BLU,8,1425,STOLEN
203924,RA,ROPER,RG,ONG,9,770,STOLEN
203925,OT,CITIZEN,TO,BLK,21,300,STOLEN
203926,KO,,MT,DBL,10,0,STOLEN
203927,SC,HYDRA 700C,RG,BLK,24,500,STOLEN
203928,OT,X1,EL,BLK,2,400,STOLEN
