,timeID,hour,day,month,year,dayofweek
12093,126292,9,4,12,2015,6
12094,126295,14,4,12,2015,6
12095,126296,21,4,12,2015,6
12096,126299,2,7,12,2015,2
12097,126304,14,5,9,2015,7
12098,126307,3,6,9,2015,1
12099,126310,19,6,9,2015,1
12100,126316,23,7,4,2014,2
12101,126321,1,30,9,2015,4
12102,126327,19,3,8,2014,1
12103,126330,17,17,8,2014,1
12104,126331,8,17,8,2014,1
12105,126332,4,19,8,2014,3
12106,126333,6,19,8,2014,3
12107,126334,12,19,8,2014,3
12108,126337,12,26,8,2014,3
12109,126338,19,26,8,2014,3
12110,126340,17,4,9,2014,5
12111,126344,22,9,9,2014,3
12112,126349,2,13,10,2015,3
12113,126351,6,16,6,2014,2
12114,126363,6,14,10,2015,4
12115,126365,20,14,10,2015,4
12116,126383,4,14,10,2015,4
12117,126384,17,10,8,2014,1
12118,126394,5,14,10,2015,4
12119,126400,17,21,10,2015,4
12120,126401,21,28,10,2015,4
12121,126403,23,5,11,2015,5
12122,126406,20,12,11,2015,5
12123,126407,4,10,7,2014,5
12124,126415,8,16,5,2014,6
12125,126420,0,18,5,2014,1
12126,126421,9,18,5,2014,1
12127,126422,14,16,5,2014,6
12128,126426,6,17,6,2014,3
12129,126437,22,12,11,2015,5
12130,126446,10,7,12,2015,2
12131,126452,17,23,12,2015,4
12132,126455,14,25,6,2014,4
12133,126456,21,25,6,2014,4
12134,126473,23,10,7,2014,5
12135,126478,16,12,11,2015,5
12136,126492,9,2,10,2014,5
12137,126494,7,23,9,2015,4
12138,126497,4,3,8,2014,1
12139,126501,13,13,11,2015,6
12140,126504,9,13,11,2015,6
12141,126507,17,4,12,2015,6
12142,126510,2,20,12,2015,1
12143,126512,4,20,12,2015,1
12144,126521,11,14,9,2015,2
12145,126522,10,21,9,2015,2
12146,126524,21,3,8,2014,1
12147,126528,13,17,8,2014,1
12148,126529,20,17,8,2014,1
12149,126531,14,19,8,2014,3
12150,126534,0,4,9,2014,5
12151,126535,22,4,9,2014,5
12152,126544,8,9,9,2014,3
12153,126553,0,13,10,2015,3
12154,126556,13,15,10,2015,5
12155,126567,3,24,12,2015,5
12156,126568,2,24,12,2015,5
12157,126570,5,24,12,2015,5
12158,126572,4,1,1,2014,4
12159,126580,16,2,10,2014,5
12160,126585,17,6,10,2014,2
12161,126586,1,4,10,2014,7
12162,126592,23,4,10,2014,7
12163,126604,1,11,10,2014,7
12164,126607,9,19,10,2014,1
12165,126611,13,6,12,2015,1
12166,126613,0,26,10,2014,1
12167,126618,13,2,10,2015,6
12168,126627,4,5,6,2014,5
12169,126629,21,1,5,2015,6
12170,126631,5,5,1,2014,1
12171,126633,23,29,1,2014,4
12172,126638,5,4,12,2015,6
12173,126645,21,31,12,2015,5
12174,126646,2,9,11,2014,1
12175,126647,13,9,11,2014,1
12176,126652,6,13,11,2014,5
12177,126668,1,26,10,2014,1
12178,126674,19,20,12,2015,1
12179,126677,2,31,12,2015,5
12180,126679,20,31,12,2015,5
12181,126687,15,9,8,2015,1
12182,126688,10,11,5,2014,1
12183,126702,9,11,5,2014,1
12184,126705,13,21,9,2015,2
12185,126709,9,23,9,2015,4
12186,126710,12,21,10,2015,4
12187,126715,1,23,9,2015,4
12188,126718,4,11,9,2014,5
12189,126727,21,4,10,2014,7
12190,126738,14,17,7,2014,5
12191,126743,19,4,11,2015,4
12192,126753,2,19,8,2014,3
12193,126757,19,4,9,2014,5
12194,126758,7,9,9,2014,3
12195,126760,21,1,7,2015,4
12196,126765,18,23,3,2014,1
12197,126769,17,17,7,2012,3
12198,126776,0,7,2,2011,2
12199,126778,6,14,2,2014,6
12200,126799,16,31,10,2015,7
12201,126804,9,11,10,2014,7
12202,126805,7,11,10,2014,7
12203,126808,10,8,5,2014,5
12204,126814,10,16,5,2014,6
12205,126816,4,16,5,2014,6
12206,126818,20,16,5,2014,6
12207,126822,19,10,6,2015,4
12208,126823,15,13,7,2015,2
12209,126826,5,13,8,2015,5
12210,126837,13,21,8,2015,6
12211,126842,15,24,5,2014,7
12212,126847,2,17,6,2014,3
12213,126851,21,17,6,2014,3
12214,126871,23,29,12,2014,2
12215,126884,7,14,10,2015,4
12216,126890,21,15,10,2015,5
12217,126893,11,11,5,2015,2
12218,126896,8,19,1,2014,1
12219,126898,10,23,12,2013,2
12220,126899,20,30,8,2014,7
12221,126900,22,17,8,2012,6
12222,126903,8,2,8,2013,6
12223,126904,18,28,7,2012,7
12224,126908,9,16,9,2014,3
12225,126910,17,30,9,2014,3
12226,126929,6,5,10,2015,2
12227,126937,19,13,10,2015,3
12228,126938,7,13,10,2015,3
12229,126942,5,28,10,2015,4
12230,126943,10,28,10,2015,4
12231,126944,12,28,10,2015,4
12232,126961,1,17,6,2014,3
12233,126970,6,27,6,2014,6
12234,126977,12,5,11,2015,5
12235,126982,10,6,11,2015,6
12236,126986,20,1,7,2013,2
12237,126987,12,25,7,2014,6
12238,126989,15,1,10,2014,4
12239,127005,18,27,1,2015,3
12240,127008,15,29,8,2015,7
12241,127011,0,10,10,2014,6
12242,127015,12,1,8,2014,6
12243,127016,1,13,11,2014,5
12244,127018,9,19,8,2014,3
12245,127022,7,11,9,2014,5
12246,127026,17,28,9,2014,1
12247,127031,18,21,3,2015,7
12248,127046,19,31,12,2015,5
12249,127047,19,4,10,2014,7
12250,127057,2,19,10,2014,1
12251,127083,6,21,10,2014,3
12252,127087,11,9,11,2014,1
12253,127088,5,13,11,2014,5
12254,127090,7,27,11,2014,5
12255,127094,22,27,11,2014,5
12256,127095,10,10,10,2014,6
12257,127102,4,18,1,2015,1
12258,127104,9,19,1,2015,2
12259,127105,13,19,1,2015,2
12260,127107,4,27,1,2015,3
12261,127109,5,10,10,2014,6
12262,127116,17,12,11,2014,4
12263,127118,6,20,9,2014,7
12264,127119,13,4,9,2015,6
12265,127127,20,3,3,2015,3
12266,127129,23,3,3,2015,3
12267,127146,16,19,3,2015,5
12268,127147,7,28,12,2014,1
12269,127150,7,19,4,2015,1
12270,127151,14,19,4,2015,1
12271,127154,0,29,4,2015,4
12272,127157,20,26,3,2015,5
12273,127164,9,1,4,2015,4
12274,127167,7,4,4,2015,7
12275,127168,15,4,4,2015,7
12276,127183,15,11,5,2015,2
12277,127193,13,27,5,2015,4
12278,127203,13,13,6,2015,7
12279,127209,2,11,5,2015,2
12280,127211,1,12,5,2015,3
12281,127214,3,18,5,2015,2
12282,127218,20,18,5,2015,2
12283,127221,11,27,5,2015,4
12284,127222,3,29,5,2015,6
12285,127225,0,5,5,2015,3
12286,127231,8,14,6,2015,1
12287,127233,22,13,6,2015,7
12288,127234,23,28,1,2015,4
12289,127237,7,11,2,2015,4
12290,127239,12,11,2,2015,4
12291,127250,9,28,12,2014,1
12292,127255,15,1,12,2014,2
12293,127259,16,10,7,2015,6
12294,127261,0,18,8,2013,1
12295,127263,2,1,12,2014,2
12296,127265,4,11,10,2014,7
12297,127268,19,10,11,2014,2
12298,127282,11,28,9,2014,1
12299,127289,19,17,2,2014,2
12300,127290,9,12,12,2014,6
12301,127295,14,18,3,2015,4
12302,127298,8,4,6,2015,5
12303,127299,17,4,6,2015,5
12304,127303,18,3,9,2015,5
12305,127313,0,12,11,2015,5
12306,127316,3,27,2,2014,5
12307,127328,21,17,4,2014,5
12308,127332,12,12,10,2015,2
12309,127333,15,8,5,2014,5
12310,127337,19,16,5,2014,6
12311,127342,15,10,11,2014,2
12312,127345,3,12,11,2014,4
12313,127351,21,13,11,2014,5
12314,127352,3,19,11,2014,4
12315,127355,14,19,11,2014,4
12316,127356,20,19,11,2014,4
12317,127360,21,9,2,2015,2
12318,127363,14,28,6,2014,7
12319,127367,14,27,1,2015,3
12320,127374,13,1,9,2002,1
12321,127376,12,16,4,2015,5
12322,127377,7,1,3,2013,6
12323,127379,19,24,3,2015,3
12324,127387,9,28,1,2015,4
12325,127390,18,2,2,2015,2
12326,127392,10,1,3,2015,1
12327,127397,5,21,3,2015,7
12328,127411,0,29,3,2015,1
12329,127416,9,29,3,2015,1
12330,127417,11,29,3,2015,1
12331,127418,12,29,3,2015,1
12332,127424,16,1,4,2015,4
12333,127426,13,4,4,2015,7
12334,127434,1,11,2,2015,4
12335,127435,4,11,2,2015,4
12336,127442,5,1,3,2015,1
12337,127446,1,3,3,2015,3
12338,127453,14,10,11,2014,2
12339,127455,13,11,2,2015,4
12340,127459,10,5,2,2013,3
12341,127471,10,3,8,2014,1
12342,127494,4,30,6,2014,2
12343,127501,23,13,4,2010,3
12344,127502,19,23,3,2014,1
12345,127507,16,15,12,2014,2
12346,127509,18,19,8,2014,3
12347,127514,13,4,9,2014,5
12348,127515,16,4,9,2014,5
12349,127518,3,11,9,2014,5
12350,127519,21,11,9,2014,5
12351,127520,12,11,9,2014,5
12352,127525,21,20,9,2014,7
12353,127530,13,27,9,2014,7
12354,127538,7,28,9,2014,1
12355,127547,3,9,10,2014,5
12356,127549,21,9,10,2014,5
12357,127555,19,27,10,2015,3
12358,127559,21,23,12,2013,2
12359,127562,8,12,11,2014,4
12360,127563,5,21,11,2015,7
12361,127568,14,21,11,2015,7
12362,127576,18,5,5,2015,3
12363,127583,7,1,12,2014,2
12364,127584,5,28,12,2014,1
12365,127588,10,18,1,2015,1
12366,127589,5,19,1,2015,2
12367,127590,14,19,1,2015,2
12368,127597,9,25,2,2014,3
12369,127601,2,9,5,2014,6
12370,127609,22,18,10,2014,7
12371,127610,18,1,8,2013,5
12372,127616,17,25,9,2015,6
12373,127641,16,29,1,2015,5
12374,127643,12,2,2,2015,2
12375,127648,1,26,3,2015,5
12376,127651,16,29,3,2015,1
12377,127654,5,4,4,2015,7
12378,127662,10,29,8,2015,7
12379,127663,23,13,11,2014,5
12380,127664,12,29,8,2015,7
12381,127667,23,13,9,2015,1
12382,127670,19,3,12,2015,5
12383,127673,13,20,10,2015,3
12384,127682,9,26,7,2014,7
12385,127690,2,6,11,2015,6
12386,127708,15,19,1,2015,2
12387,127710,17,19,1,2015,2
12388,127712,19,27,1,2015,3
12389,127713,1,28,1,2015,4
12390,127718,6,18,5,2014,1
12391,127726,13,25,6,2014,4
12392,127728,1,27,6,2014,6
12393,127729,16,27,6,2014,6
12394,127754,0,8,2,2011,3
12395,127763,18,13,11,2015,6
12396,127770,21,19,10,2014,1
12397,127781,18,10,11,2014,2
12398,127799,13,24,12,2015,5
12399,127806,2,13,11,2014,5
12400,127811,9,4,10,2014,7
12401,127820,20,9,10,2014,5
12402,127821,23,9,10,2014,5
12403,127834,13,9,12,2014,3
12404,127838,23,12,4,2014,7
12405,127839,12,19,10,2014,1
12406,127865,8,23,12,2015,4
12407,127869,20,23,12,2015,4
12408,127871,9,10,11,2014,2
12409,127874,13,10,11,2014,2
12410,127876,21,10,11,2014,2
12411,127889,14,5,4,2015,1
12412,127899,20,19,4,2015,1
12413,127912,3,26,3,2015,5
12414,127918,22,26,3,2015,5
12415,127921,7,29,3,2015,1
12416,127932,7,18,3,2014,3
12417,127949,21,19,11,2014,4
12418,127957,12,18,1,2015,1
12419,127965,1,31,12,2015,5
12420,127968,12,31,12,2015,5
12421,127976,3,28,1,2015,4
12422,127983,4,29,1,2015,5
12423,127989,11,9,2,2015,2
12424,127991,19,9,2,2015,2
12425,127992,22,9,2,2015,2
12426,127993,22,1,11,2014,7
12427,127995,14,29,11,2014,7
12428,128000,4,28,7,2015,3
12429,128001,17,25,9,2014,5
12430,128004,17,28,7,2015,3
12431,128005,12,13,11,2013,4
12432,128016,13,29,10,2015,5
12433,128017,2,15,7,2014,3
12434,128018,10,20,7,2015,2
12435,128022,8,6,8,2015,5
12436,128025,12,6,6,2008,6
12437,128033,8,18,7,2015,7
12438,128039,15,12,10,2015,2
12439,128040,3,12,10,2015,2
12440,128041,19,29,10,2015,5
12441,128054,4,22,11,2015,1
12442,128055,12,22,11,2015,1
12443,128056,22,23,11,2015,2
12444,128062,22,29,11,2015,1
12445,128067,21,6,12,2015,1
12446,128072,17,28,10,2015,4
12447,128074,13,22,7,2015,4
12448,128075,17,22,7,2015,4
12449,128085,16,24,3,2015,3
12450,128100,19,6,8,2015,5
12451,128104,13,20,8,2015,5
12452,128125,14,28,9,2015,2
12453,128131,11,30,10,2015,6
12454,128134,17,28,6,2015,1
12455,128142,22,22,9,2015,3
12456,128152,7,15,5,2015,6
12457,128153,16,25,5,2015,2
12458,128171,10,29,6,2015,2
12459,128172,8,29,6,2015,2
12460,128182,14,12,7,2015,1
12461,128186,0,14,7,2015,3
12462,128190,3,14,7,2015,3
12463,128191,20,14,7,2015,3
12464,128200,3,20,7,2015,2
12465,128206,13,20,7,2015,2
12466,128217,14,22,7,2015,4
12467,128220,18,14,6,2015,1
12468,128226,8,28,6,2015,1
12469,128230,4,11,7,2015,7
12470,128245,10,5,5,2015,3
12471,128260,8,12,5,2015,3
12472,128271,1,11,7,2015,7
12473,128281,2,14,7,2015,3
12474,128283,17,14,7,2015,3
12475,128286,13,21,7,2015,3
12476,128288,20,21,7,2015,3
12477,128299,10,14,7,2015,3
12478,128315,21,21,7,2015,3
12479,128320,17,27,9,2013,6
12480,128321,19,31,1,2014,6
12481,128322,12,20,11,2013,4
12482,128323,10,3,11,2013,1
12483,128325,7,6,4,2014,1
12484,128328,4,20,4,2014,1
12485,128332,16,7,11,2014,6
12486,128340,2,28,6,2015,1
12487,128346,11,12,7,2015,1
12488,128347,19,12,7,2015,1
12489,128354,19,20,7,2015,2
12490,128362,7,18,5,2015,2
12491,128370,7,8,6,2015,2
12492,128374,19,7,11,2014,6
12493,128385,9,5,10,2015,2
12494,128392,13,20,9,2015,1
12495,128395,21,20,9,2015,1
12496,128396,1,22,9,2015,3
12497,128405,19,6,10,2015,3
12498,128421,6,13,6,2015,7
12499,128422,7,13,6,2015,7
12500,128427,23,14,6,2015,1
12501,128434,20,28,6,2015,1
12502,128435,9,29,6,2015,2
12503,128438,4,22,9,2015,3
12504,128441,13,28,9,2015,2
12505,128447,4,28,9,2015,2
12506,128450,21,6,10,2015,3
12507,128452,3,23,10,2015,6
12508,128453,11,23,10,2015,6
12509,128457,19,12,10,2015,2
12510,128460,14,28,6,2015,1
12511,128465,16,5,7,2015,1
12512,128475,18,26,5,2015,3
12513,128481,11,31,1,2014,6
12514,128500,11,22,7,2015,4
12515,128510,0,29,1,2014,4
12516,128511,18,9,6,2015,3
12517,128518,22,6,2,2015,6
12518,128520,8,8,4,2015,4
12519,128522,18,8,9,2014,2
12520,128524,14,2,12,2015,4
12521,128528,1,5,8,2015,4
12522,128530,14,5,8,2015,4
12523,128536,17,6,8,2015,5
12524,128537,2,19,8,2015,4
12525,128540,4,12,10,2015,2
12526,128547,3,29,10,2015,5
12527,128554,2,6,8,2015,5
12528,128558,10,29,10,2015,5
12529,128560,1,30,10,2015,6
12530,128566,14,3,11,2015,3
12531,128568,9,3,11,2015,3
12532,128579,8,23,11,2015,2
12533,128583,3,28,11,2015,7
12534,128593,14,6,12,2015,1
12535,128600,4,30,10,2015,6
12536,128609,3,3,11,2015,3
12537,128610,11,3,11,2015,3
12538,128616,0,14,10,2014,3
12539,128617,19,16,11,2014,1
12540,128622,9,15,5,2014,5
12541,128623,7,15,5,2014,5
12542,128627,0,4,11,2015,4
12543,128629,7,4,11,2015,4
12544,128639,13,8,10,2014,4
12545,128647,2,3,11,2015,3
12546,128654,23,4,11,2015,4
12547,128658,13,30,10,2015,6
12548,128667,1,15,11,2015,1
12549,128668,22,15,11,2015,1
12550,128680,23,23,11,2015,2
12551,128684,22,30,11,2015,2
12552,128686,22,28,9,2015,2
12553,128710,4,15,11,2015,1
12554,128713,20,15,11,2015,1
12555,128721,21,28,11,2015,7
12556,128725,15,30,11,2015,2
12557,128737,14,15,7,2014,3
12558,128753,12,22,7,2015,4
12559,128759,18,20,8,2015,5
12560,128760,19,20,8,2015,5
12561,128770,21,28,7,2015,3
12562,128775,5,5,8,2015,4
12563,128777,16,5,8,2015,4
12564,128780,3,21,9,2015,2
12565,128788,14,20,8,2015,5
12566,128795,10,28,9,2015,2
12567,128804,22,22,7,2015,4
12568,128805,8,26,1,2015,2
12569,128811,12,27,12,2014,7
12570,128812,19,29,9,2015,3
12571,128816,11,12,8,2014,3
12572,128818,23,20,11,2015,6
12573,128820,20,30,12,2015,4
12574,128822,15,20,10,2014,2
12575,128833,1,29,7,2015,4
12576,128834,5,29,7,2015,4
12577,128843,16,5,4,2015,1
12578,128847,16,19,4,2015,1
12579,128849,17,19,4,2015,1
12580,128857,16,27,3,2015,6
12581,128860,0,27,3,2015,6
12582,128861,15,29,3,2015,1
12583,128863,23,1,4,2015,4
12584,128869,2,18,5,2015,2
12585,128886,19,8,10,2015,5
12586,128890,8,25,9,2014,5
12587,128892,9,15,1,2015,5
12588,128909,4,11,5,2015,2
12589,128915,0,27,5,2015,4
12590,128933,10,11,5,2015,2
12591,128940,2,12,5,2015,3
12592,128941,22,11,5,2015,2
12593,128945,4,12,5,2015,3
12594,128946,11,26,5,2015,3
12595,128948,10,1,1,2010,6
12596,128951,19,25,6,2015,5
12597,128957,17,16,8,2014,7
12598,128958,13,27,11,2015,6
12599,128960,11,8,11,2014,7
12600,128967,17,11,5,2015,2
12601,128977,16,14,7,2015,3
12602,128978,6,21,7,2015,3
12603,128980,16,21,7,2015,3
12604,128985,7,28,7,2015,3
12605,128987,7,5,8,2015,4
12606,128995,21,6,8,2015,5
12607,129002,17,16,1,2015,6
12608,129003,3,4,6,2014,4
12609,129004,16,23,6,2014,2
12610,129005,1,16,1,2015,6
12611,129016,21,23,6,2014,2
12612,129020,8,15,8,2014,6
12613,129023,17,19,4,2014,7
12614,129025,12,20,6,2014,6
12615,129034,10,13,9,2014,7
12616,129035,8,13,9,2014,7
12617,129045,20,7,10,2014,3
12618,129048,7,6,6,2014,6
12619,129059,17,14,6,2014,7
12620,129060,22,13,6,2014,6
12621,129064,2,23,6,2014,2
12622,129075,4,4,7,2014,6
12623,129078,20,4,4,2014,6
12624,129079,13,4,4,2014,6
12625,129081,13,14,4,2014,2
12626,129090,15,5,5,2014,2
12627,129092,17,15,5,2014,5
12628,129096,6,6,6,2014,6
12629,129102,20,23,6,2014,2
12630,129109,9,14,1,2014,3
12631,129112,20,11,10,2015,1
12632,129117,0,29,9,2015,3
12633,129135,23,21,3,2014,6
12634,129144,10,14,12,2015,2
12635,129155,14,23,11,2015,2
12636,129162,6,6,12,2015,1
12637,129165,3,14,12,2015,2
12638,129173,12,29,4,2014,3
12639,129175,21,2,11,2015,2
12640,129178,6,16,9,2015,4
12641,129183,18,8,8,2015,7
12642,129188,0,1,2,2012,4
12643,129191,6,14,6,2014,7
12644,129193,17,19,12,2015,7
12645,129195,22,25,10,2014,7
12646,129197,23,8,11,2014,7
12647,129200,9,29,4,2014,3
12648,129202,23,7,8,2014,5
12649,129211,20,30,11,2014,1
12650,129214,14,1,4,2013,2
12651,129218,21,8,7,2015,4
12652,129229,20,15,6,2014,1
12653,129238,15,20,4,2014,1
12654,129242,17,29,6,2014,1
12655,129248,19,5,3,2014,4
12656,129249,8,2,1,2014,5
12657,129258,22,30,12,2013,2
12658,129260,7,23,2,2014,1
12659,129262,16,8,11,2015,1
12660,129263,12,2,1,2014,5
12661,129271,11,2,1,2014,5
12662,129273,3,28,4,2014,2
12663,129276,13,11,3,2015,4
12664,129288,22,15,5,2014,5
12665,129289,4,26,2,2014,4
12666,129296,0,1,5,2003,5
12667,129298,2,29,5,2014,5
12668,129302,23,20,3,2014,5
12669,129303,19,23,2,2014,1
12670,129304,7,4,6,2014,4
12671,129305,1,6,6,2014,6
12672,129309,8,14,6,2014,7
12673,129315,11,14,6,2014,7
12674,129316,3,29,6,2014,1
12675,129322,3,4,7,2014,6
12676,129327,8,12,7,2014,7
12677,129333,3,30,7,2014,4
12678,129334,23,30,7,2014,4
12679,129337,1,29,5,2014,5
12680,129341,16,6,6,2014,6
12681,129346,13,29,1,2014,4
12682,129347,11,3,4,2014,5
12683,129350,9,30,5,2014,6
12684,129352,1,1,12,2013,1
12685,129355,0,1,11,2010,2
12686,129363,15,1,1,2011,7
12687,129365,9,22,3,2014,7
12688,129367,13,14,6,2014,7
12689,129376,20,12,7,2014,7
12690,129379,0,5,5,2014,2
12691,129382,15,28,2,2014,6
12692,129387,21,30,7,2014,4
12693,129395,22,28,2,2014,6
12694,129396,5,20,11,2015,6
12695,129400,11,5,8,2014,3
12696,129403,11,3,3,2014,2
12697,129405,11,5,3,2014,4
12698,129406,9,5,3,2014,4
12699,129414,5,31,1,2014,6
12700,129419,8,11,2,2014,3
12701,129423,2,19,2,2014,4
12702,129432,10,23,2,2014,1
12703,129436,3,28,2,2014,6
12704,129444,6,19,2,2014,4
12705,129457,15,20,3,2014,5
12706,129466,21,4,4,2014,6
12707,129479,12,14,1,2014,3
12708,129491,22,19,2,2014,4
12709,129494,12,15,5,2012,3
12710,129501,21,12,1,2014,1
12711,129503,8,2,11,2015,2
12712,129517,14,3,3,2014,2
12713,129523,0,9,12,2015,4
12714,129527,18,17,1,2015,7
12715,129530,22,3,3,2014,2
12716,129536,2,5,3,2014,4
12717,129538,10,14,6,2014,7
12718,129541,3,14,6,2014,7
12719,129553,23,21,6,2014,7
12720,129556,7,3,2,2014,2
12721,129560,13,31,3,2014,2
12722,129561,16,28,3,2014,6
12723,129562,14,28,7,2013,1
12724,129563,14,12,5,2014,2
12725,129566,15,8,8,2014,6
12726,129573,0,12,7,2014,7
12727,129582,16,4,8,2014,2
12728,129584,7,5,8,2014,3
12729,129585,0,3,2,2014,2
12730,129586,17,13,3,2014,5
12731,129587,21,24,10,2014,6
12732,129590,16,5,1,2015,2
12733,129591,3,27,6,2013,5
12734,129595,9,13,8,2014,4
12735,129597,21,13,8,2014,4
12736,129601,4,7,9,2014,1
12737,129603,22,7,9,2014,1
12738,129605,3,13,9,2014,7
12739,129607,22,7,10,2014,3
12740,129618,22,27,6,2015,7
12741,129619,12,31,1,2014,6
12742,129624,9,11,2,2014,3
12743,129625,7,5,3,2014,4
12744,129633,18,1,9,2014,2
12745,129635,9,13,9,2015,1
12746,129636,0,20,11,2015,6
12747,129642,20,19,7,2015,1
12748,129654,0,13,12,2015,1
12749,129656,16,2,1,2014,5
12750,129657,21,2,1,2014,5
12751,129661,13,12,1,2014,1
12752,129663,8,20,12,2013,6
12753,129665,7,14,1,2014,3
12754,129670,15,10,1,2014,6
12755,129671,22,2,1,2014,5
12756,129678,16,28,12,2013,7
12757,129684,18,12,1,2014,1
12758,129689,15,19,2,2012,1
12759,129692,12,12,9,2013,5
12760,129695,10,2,1,2014,5
12761,129696,14,2,1,2014,5
12762,129703,10,13,1,2014,2
12763,129721,17,16,10,2015,6
12764,129723,5,6,4,2014,1
12765,129725,15,12,1,2014,1
12766,129733,18,14,1,2014,3
12767,129748,2,11,2,2014,3
12768,129751,6,13,1,2014,2
12769,129756,13,14,1,2014,3
12770,129768,22,30,1,2014,5
12771,129787,21,19,2,2014,4
12772,129791,22,12,6,2015,6
12773,129792,4,14,4,2014,2
12774,129804,17,14,4,2014,2
12775,129805,9,20,3,2014,5
12776,129811,12,21,3,2014,6
12777,129812,23,26,6,2014,5
12778,129814,1,22,4,2014,3
12779,129816,19,22,4,2014,3
12780,129818,10,28,4,2014,2
12781,129819,0,14,4,2014,2
12782,129825,6,15,5,2014,5
12783,129860,4,20,3,2014,5
12784,129863,6,20,3,2014,5
12785,129871,23,1,11,2013,6
12786,129877,19,21,3,2014,6
12787,129879,3,22,3,2014,7
12788,129884,6,20,4,2014,1
12789,129890,0,1,1,2003,4
12790,129893,14,20,4,2014,1
12791,129895,7,22,4,2014,3
12792,129898,7,28,4,2014,2
12793,129911,20,21,3,2014,6
12794,129914,11,28,1,2014,3
12795,129919,16,22,3,2014,7
12796,129923,8,4,4,2014,6
12797,129930,3,14,4,2014,2
12798,129931,10,1,12,2011,5
12799,129956,11,26,11,2014,4
12800,129962,12,18,3,2015,4
12801,129964,23,4,5,2015,2
12802,129967,21,26,11,2014,4
12803,129978,14,28,5,2015,5
12804,129979,16,20,6,2015,7
12805,129982,21,27,7,2015,2
12806,129986,22,10,2,2015,3
12807,129995,0,10,11,2015,3
12808,130001,23,18,9,2014,5
12809,130005,10,17,3,2014,2
12810,130011,9,25,8,2014,2
12811,130016,13,23,4,2015,5
12812,130021,11,31,1,2015,7
12813,130028,14,8,2,2015,1
12814,130034,5,14,2,2015,7
12815,130036,21,14,2,2015,7
12816,130040,12,9,3,2015,2
12817,130042,23,22,4,2015,4
12818,130052,22,6,11,2014,5
12819,130056,18,31,12,2014,4
12820,130071,9,23,1,2015,6
12821,130076,6,16,10,2014,5
12822,130077,5,23,10,2014,5
12823,130084,13,14,2,2015,7
12824,130090,1,16,2,2015,2
12825,130091,10,16,2,2015,2
12826,130098,10,8,3,2015,1
12827,130100,1,17,3,2015,3
12828,130105,7,25,3,2015,4
12829,130108,6,5,1,2014,1
12830,130112,8,5,1,2014,1
12831,130113,8,8,11,2014,7
12832,130114,2,24,5,2015,1
12833,130119,15,5,3,2014,4
12834,130125,5,22,3,2014,7
12835,130150,8,25,10,2014,7
12836,130154,13,30,10,2014,5
12837,130161,6,7,11,2014,6
12838,130164,1,8,11,2014,7
12839,130167,18,7,11,2014,6
12840,130170,15,8,11,2014,7
12841,130173,1,16,11,2014,1
12842,130174,4,16,11,2014,1
12843,130175,20,16,11,2014,1
12844,130178,2,16,12,2014,3
12845,130181,15,6,1,2015,3
12846,130182,23,6,1,2015,3
12847,130183,17,6,1,2015,3
12848,130184,17,7,1,2015,4
12849,130190,8,14,1,2015,4
12850,130193,2,23,1,2015,6
12851,130198,19,7,10,2014,3
12852,130200,14,14,10,2014,3
12853,130204,10,23,10,2014,5
12854,130206,19,23,10,2014,5
12855,130209,20,23,10,2014,5
12856,130210,9,25,10,2014,7
12857,130212,10,25,10,2014,7
12858,130220,18,26,7,2015,1
12859,130222,22,4,8,2014,2
12860,130243,20,12,8,2014,3
12861,130244,23,10,2,2014,2
12862,130245,21,11,1,2014,7
12863,130252,20,30,1,2015,6
12864,130255,15,26,9,2015,7
12865,130263,18,24,1,2015,7
12866,130272,5,25,1,2015,1
12867,130278,4,31,1,2015,7
12868,130282,19,11,1,2014,7
12869,130283,1,21,9,2013,7
12870,130284,8,4,5,2014,1
12871,130285,19,14,8,2014,5
12872,130288,8,14,12,2014,1
12873,130300,14,17,8,2015,2
12874,130306,3,18,8,2015,3
12875,130311,7,25,8,2015,3
12876,130313,20,25,8,2015,3
12877,130314,8,25,8,2015,3
12878,130316,8,1,9,2015,3
12879,130319,22,22,4,2015,4
12880,130320,15,23,5,2015,7
12881,130325,17,4,1,2014,7
12882,130327,5,13,8,2014,4
12883,130329,17,8,11,2014,7
12884,130333,10,24,5,2015,1
12885,130337,13,1,9,2015,3
12886,130338,3,13,2,2015,6
12887,130339,11,16,11,2014,1
12888,130341,2,26,5,2015,3
12889,130343,2,1,9,2015,3
12890,130345,22,13,2,2015,6
12891,130346,14,16,11,2014,1
12892,130350,23,7,4,2015,3
12893,130376,9,22,1,2015,5
12894,130382,14,23,4,2015,5
12895,130390,17,15,8,2014,6
12896,130399,17,13,8,2014,4
12897,130400,2,7,9,2014,1
12898,130403,2,16,8,2014,7
12899,130405,10,16,8,2014,7
12900,130407,22,16,8,2014,7
12901,130412,7,7,9,2014,1
12902,130414,12,7,9,2014,1
12903,130415,13,6,4,2014,1
12904,130427,22,23,1,2015,6
12905,130429,19,23,1,2015,6
12906,130432,0,23,1,2015,6
12907,130440,16,25,1,2015,1
12908,130442,23,25,1,2015,1
12909,130446,8,31,1,2015,7
12910,130452,18,5,2,2015,5
12911,130459,5,7,1,2015,4
12912,130461,19,7,1,2015,4
12913,130462,12,8,1,2015,5
12914,130463,18,14,1,2015,4
